GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID
YHR140W	YHR140W	YHR140W	YHR140W
PGM1	YKL127W	YKL127W	YKL127W
AIM23	YJL131C	YJL131C	YJL131C
MET7	YOR241W	YOR241W	YOR241W
RPP2B	YDR382W	YDR382W	YDR382W
VPS3	YDR495C	YDR495C	YDR495C
VPS68	YOL129W	YOL129W	YOL129W
POL1	YNL102W	YNL102W	YNL102W
TRM9	YML014W	YML014W	YML014W
MRPL7	YDR237W	YDR237W	YDR237W
YOR343W-A	YOR343W-A	YOR343W-A	YOR343W-A
FOX2	YKR009C	YKR009C	YKR009C
YGL006W-A	YGL006W-A	YGL006W-A	YGL006W-A
EFM3	YJR129C	YJR129C	YJR129C
YPR039W	YPR039W	YPR039W	YPR039W
YME1	YPR024W	YPR024W	YPR024W
YOR289W	YOR289W	YOR289W	YOR289W
HSP60	YLR259C	YLR259C	YLR259C
YIL102C	YIL102C	YIL102C	YIL102C
WTM2	YOR229W	YOR229W	YOR229W
FMP46	YKR049C	YKR049C	YKR049C
LHS1	YKL073W	YKL073W	YKL073W
PUF6	YDR496C	YDR496C	YDR496C
YBL070C	YBL070C	YBL070C	YBL070C
SSN3	YPL042C	YPL042C	YPL042C
MRS3	YJL133W	YJL133W	YJL133W
ATP19	YOL077W-A	YOL077W-A	YOL077W-A
GLK1	YCL040W	YCL040W	YCL040W
KES1	YPL145C	YPL145C	YPL145C
LDB17	YDL146W	YDL146W	YDL146W
TVP15	YDR100W	YDR100W	YDR100W
SAG1	YJR004C	YJR004C	YJR004C
PCH2	YBR186W	YBR186W	YBR186W
CMC1	YKL137W	YKL137W	YKL137W
SCEI	Q0160	Q0160	Q0160
YDR098C-A	YDR098C-A	YDR098C-A	YDR098C-A
ERJ5	YFR041C	YFR041C	YFR041C
CKI1	YLR133W	YLR133W	YLR133W
SFT1	YKL006C-A	YKL006C-A	YKL006C-A
AQY1	YPR192W	YPR192W	YPR192W
GCV2	YMR189W	YMR189W	YMR189W
SIA1	YOR137C	YOR137C	YOR137C
IES2	YNL215W	YNL215W	YNL215W
NSE4	YDL105W	YDL105W	YDL105W
YOR161W-A	YOR161W-A	YOR161W-A	YOR161W-A
ALT2	YDR111C	YDR111C	YDR111C
BIK1	YCL029C	YCL029C	YCL029C
SUP35	YDR172W	YDR172W	YDR172W
CWC27	YPL064C	YPL064C	YPL064C
YML054C-A	YML054C-A	YML054C-A	YML054C-A
MKT1	YNL085W	YNL085W	YNL085W
YAL031W-A	YAL031W-A	YAL031W-A	YAL031W-A
PTP1	YDL230W	YDL230W	YDL230W
HIS2	YFR025C	YFR025C	YFR025C
AHT1	YHR093W	YHR093W	YHR093W
YOR050C	YOR050C	YOR050C	YOR050C
PDR17	YNL264C	YNL264C	YNL264C
MST27	YGL051W	YGL051W	YGL051W
MRPL16	YBL038W	YBL038W	YBL038W
IMP3	YHR148W	YHR148W	YHR148W
ATG29	YPL166W	YPL166W	YPL166W
YIL165C	YIL165C	YIL165C	YIL165C
CYR1	YJL005W	YJL005W	YJL005W
STE5	YDR103W	YDR103W	YDR103W
DGR1	YNL130C-A	YNL130C-A	YNL130C-A
FLO1	YAR050W	YAR050W	YAR050W
SKS1	YPL026C	YPL026C	YPL026C
POL31	YJR006W	YJR006W	YJR006W
PDC1	YLR044C	YLR044C	YLR044C
ASF1	YJL115W	YJL115W	YJL115W
YPT6	YLR262C	YLR262C	YLR262C
MUS81	YDR386W	YDR386W	YDR386W
CHS6	YJL099W	YJL099W	YJL099W
YLR422W	YLR422W	YLR422W	YLR422W
YJR154W	YJR154W	YJR154W	YJR154W
SNZ2	YNL333W	YNL333W	YNL333W
UBP6	YFR010W	YFR010W	YFR010W
FMP33	YJL161W	YJL161W	YJL161W
JJJ3	YJR097W	YJR097W	YJR097W
MRS1	YIR021W	YIR021W	YIR021W
TAH11	YJR046W	YJR046W	YJR046W
PRE2	YPR103W	YPR103W	YPR103W
TEL1	YBL088C	YBL088C	YBL088C
IBA57	YJR122W	YJR122W	YJR122W
FEX1	YOR390W	YOR390W	YOR390W
SEC65	YML105C	YML105C	YML105C
YCR047W-A	YCR047W-A	YCR047W-A	YCR047W-A
HXT15	YDL245C	YDL245C	YDL245C
PAU2	YEL049W	YEL049W	YEL049W
UGP1	YKL035W	YKL035W	YKL035W
AAC1	YMR056C	YMR056C	YMR056C
DOP1	YDR141C	YDR141C	YDR141C
ROK1	YGL171W	YGL171W	YGL171W
CFT2	YLR115W	YLR115W	YLR115W
NUD1	YOR373W	YOR373W	YOR373W
COQ3	YOL096C	YOL096C	YOL096C
MGA1	YGR249W	YGR249W	YGR249W
YLR235C	YLR235C	YLR235C	YLR235C
YAT1	YAR035W	YAR035W	YAR035W
YPP1	YGR198W	YGR198W	YGR198W
SPT7	YBR081C	YBR081C	YBR081C
YJR026W	YJR026W	YJR026W	YJR026W
MRPL50	YNR022C	YNR022C	YNR022C
REV3	YPL167C	YPL167C	YPL167C
LYS14	YDR034C	YDR034C	YDR034C
EDS1	YBR033W	YBR033W	YBR033W
YGR291C	YGR291C	YGR291C	YGR291C
UIP4	YPL186C	YPL186C	YPL186C
CDC27	YBL084C	YBL084C	YBL084C
TFB6	YOR352W	YOR352W	YOR352W
PRP9	YDL030W	YDL030W	YDL030W
YLR406C-A	YLR406C-A	YLR406C-A	YLR406C-A
DEP1	YAL013W	YAL013W	YAL013W
YLR294C	YLR294C	YLR294C	YLR294C
YBR012C	YBR012C	YBR012C	YBR012C
BET4	YJL031C	YJL031C	YJL031C
HBS1	YKR084C	YKR084C	YKR084C
QRI7	YDL104C	YDL104C	YDL104C
CTR2	YHR175W	YHR175W	YHR175W
YGR174W-A	YGR174W-A	YGR174W-A	YGR174W-A
YBL008W-A	YBL008W-A	YBL008W-A	YBL008W-A
RER2	YBR002C	YBR002C	YBR002C
RRT2	YBR246W	YBR246W	YBR246W
COX26	YDR119W-A	YDR119W-A	YDR119W-A
LSM12	YHR121W	YHR121W	YHR121W
GTT3	YEL017W	YEL017W	YEL017W
COX9	YDL067C	YDL067C	YDL067C
RPL17A	YKL180W	YKL180W	YKL180W
ACB1	YGR037C	YGR037C	YGR037C
PHO84	YML123C	YML123C	YML123C
RRP45	YDR280W	YDR280W	YDR280W
RPL21A	YBR191W	YBR191W	YBR191W
SCY1	YGL083W	YGL083W	YGL083W
YML133W-B	YML133W-B	YML133W-B	YML133W-B
RRP5	YMR229C	YMR229C	YMR229C
PAU8	YAL068C	YAL068C	YAL068C
BDH1	YAL060W	YAL060W	YAL060W
GFD2	YCL036W	YCL036W	YCL036W
UBP7	YIL156W	YIL156W	YIL156W
ELC1	YPL046C	YPL046C	YPL046C
YDL206W	YDL206W	YDL206W	YDL206W
MAK32	YCR019W	YCR019W	YCR019W
YGR025W	YGR025W	YGR025W	YGR025W
HOP1	YIL072W	YIL072W	YIL072W
AI3	Q0060	Q0060	Q0060
UBP1	YDL122W	YDL122W	YDL122W
YPL136W	YPL136W	YPL136W	YPL136W
PYC2	YBR218C	YBR218C	YBR218C
LAA1	YJL207C	YJL207C	YJL207C
AST1	YBL069W	YBL069W	YBL069W
PRT1	YOR361C	YOR361C	YOR361C
YGR050C	YGR050C	YGR050C	YGR050C
SET3	YKR029C	YKR029C	YKR029C
NDC1	YML031W	YML031W	YML031W
YNR014W	YNR014W	YNR014W	YNR014W
POL12	YBL035C	YBL035C	YBL035C
TYR1	YBR166C	YBR166C	YBR166C
RTC3	YHR087W	YHR087W	YHR087W
CTH1	YDR151C	YDR151C	YDR151C
TRP5	YGL026C	YGL026C	YGL026C
YDR271C	YDR271C	YDR271C	YDR271C
YDR433W	YDR433W	YDR433W	YDR433W
SAP1	YER047C	YER047C	YER047C
RML2	YEL050C	YEL050C	YEL050C
YKL136W	YKL136W	YKL136W	YKL136W
YGL036W	YGL036W	YGL036W	YGL036W
RSM25	YIL093C	YIL093C	YIL093C
LUC7	YDL087C	YDL087C	YDL087C
ISU1	YPL135W	YPL135W	YPL135W
MYO2	YOR326W	YOR326W	YOR326W
YNL195C	YNL195C	YNL195C	YNL195C
SUP45	YBR143C	YBR143C	YBR143C
WIP1	YDR374W-A	YDR374W-A	YDR374W-A
YNR068C	YNR068C	YNR068C	YNR068C
CCT5	YJR064W	YJR064W	YJR064W
YTA6	YPL074W	YPL074W	YPL074W
TDA5	YLR426W	YLR426W	YLR426W
YGR035W-A	YGR035W-A	YGR035W-A	YGR035W-A
CAF20	YOR276W	YOR276W	YOR276W
FYV5	YCL058C	YCL058C	YCL058C
APL6	YGR261C	YGR261C	YGR261C
SFT2	YBL102W	YBL102W	YBL102W
SCM4	YGR049W	YGR049W	YGR049W
NUP2	YLR335W	YLR335W	YLR335W
PRM8	YGL053W	YGL053W	YGL053W
LIN1	YHR156C	YHR156C	YHR156C
SQT1	YIR012W	YIR012W	YIR012W
SAC6	YDR129C	YDR129C	YDR129C
HSP104	YLL026W	YLL026W	YLL026W
ERG3	YLR056W	YLR056W	YLR056W
RIT1	YMR283C	YMR283C	YMR283C
YML133C	YML133C	YML133C	YML133C
GET2	YER083C	YER083C	YER083C
YGL132W	YGL132W	YGL132W	YGL132W
CCW12	YLR110C	YLR110C	YLR110C
TEL2	YGR099W	YGR099W	YGR099W
YBR137W	YBR137W	YBR137W	YBR137W
NTA1	YJR062C	YJR062C	YJR062C
APP1	YNL094W	YNL094W	YNL094W
HCH1	YNL281W	YNL281W	YNL281W
YHR022C	YHR022C	YHR022C	YHR022C
MST28	YAR033W	YAR033W	YAR033W
YDR320W-B	YDR320W-B	YDR320W-B	YDR320W-B
PAU5	YFL020C	YFL020C	YFL020C
YCL001W-A	YCL001W-A	YCL001W-A	YCL001W-A
QCR10	YHR001W-A	YHR001W-A	YHR001W-A
NMA2	YGR010W	YGR010W	YGR010W
SNU23	YDL098C	YDL098C	YDL098C
IMP1	YMR150C	YMR150C	YMR150C
YLR282C	YLR282C	YLR282C	YLR282C
YGL024W	YGL024W	YGL024W	YGL024W
MUM2	YBR057C	YBR057C	YBR057C
PDR5	YOR153W	YOR153W	YOR153W
SVL3	YPL032C	YPL032C	YPL032C
SMF3	YLR034C	YLR034C	YLR034C
CHO2	YGR157W	YGR157W	YGR157W
YOR277C	YOR277C	YOR277C	YOR277C
POF1	YCL047C	YCL047C	YCL047C
YBR284W	YBR284W	YBR284W	YBR284W
RPL19B	YBL027W	YBL027W	YBL027W
YMR018W	YMR018W	YMR018W	YMR018W
RRG9	YNL213C	YNL213C	YNL213C
KEL2	YGR238C	YGR238C	YGR238C
YGR125W	YGR125W	YGR125W	YGR125W
YML100W-A	YML100W-A	YML100W-A	YML100W-A
SHE2	YKL130C	YKL130C	YKL130C
STL1	YDR536W	YDR536W	YDR536W
BIO3	YNR058W	YNR058W	YNR058W
NUP188	YML103C	YML103C	YML103C
MMF1	YIL051C	YIL051C	YIL051C
PIN2	YOR104W	YOR104W	YOR104W
RRG7	YOR305W	YOR305W	YOR305W
YDR183C-A	YDR183C-A	YDR183C-A	YDR183C-A
REX2	YLR059C	YLR059C	YLR059C
TAF14	YPL129W	YPL129W	YPL129W
YNL337W	YNL337W	YNL337W	YNL337W
YER079W	YER079W	YER079W	YER079W
LAS1	YKR063C	YKR063C	YKR063C
YMR230W-A	YMR230W-A	YMR230W-A	YMR230W-A
COX17	YLL009C	YLL009C	YLL009C
AAD16	YFL057C	YFL057C	YFL057C
YPR003C	YPR003C	YPR003C	YPR003C
YAL045C	YAL045C	YAL045C	YAL045C
MRH4	YGL064C	YGL064C	YGL064C
TMN2	YDR107C	YDR107C	YDR107C
PTK2	YJR059W	YJR059W	YJR059W
YDR461C-A	YDR461C-A	YDR461C-A	YDR461C-A
NAB6	YML117W	YML117W	YML117W
RKI1	YOR095C	YOR095C	YOR095C
YIL082W	YIL082W	YIL082W	YIL082W
ASP3-3	YLR158C	YLR158C	YLR158C
ASC1	YMR116C	YMR116C	YMR116C
YKL091C	YKL091C	YKL091C	YKL091C
CWP1	YKL096W	YKL096W	YKL096W
YFL063W	YFL063W	YFL063W	YFL063W
HXT9	YJL219W	YJL219W	YJL219W
GEX2	YKR106W	YKR106W	YKR106W
SPB1	YCL054W	YCL054W	YCL054W
RRP17	YDR412W	YDR412W	YDR412W
FOB1	YDR110W	YDR110W	YDR110W
FMS1	YMR020W	YMR020W	YMR020W
DIB1	YPR082C	YPR082C	YPR082C
YJL193W	YJL193W	YJL193W	YJL193W
YAL063C-A	YAL063C-A	YAL063C-A	YAL063C-A
STD1	YOR047C	YOR047C	YOR047C
YDR210C-D	YDR210C-D	YDR210C-D	YDR210C-D
INO2	YDR123C	YDR123C	YDR123C
ARA1	YBR149W	YBR149W	YBR149W
YBR196C-B	YBR196C-B	YBR196C-B	YBR196C-B
SHS1	YDL225W	YDL225W	YDL225W
RPC34	YNR003C	YNR003C	YNR003C
MRPL23	YOR150W	YOR150W	YOR150W
POP6	YGR030C	YGR030C	YGR030C
DBP2	YNL112W	YNL112W	YNL112W
ORC5	YNL261W	YNL261W	YNL261W
SAC7	YDR389W	YDR389W	YDR389W
ADK1	YDR226W	YDR226W	YDR226W
SMY2	YBR172C	YBR172C	YBR172C
YPR153W	YPR153W	YPR153W	YPR153W
YHR050W-A	YHR050W-A	YHR050W-A	YHR050W-A
YML003W	YML003W	YML003W	YML003W
SCP160	YJL080C	YJL080C	YJL080C
NDC80	YIL144W	YIL144W	YIL144W
YLR399W-A	YLR399W-A	YLR399W-A	YLR399W-A
VPS21	YOR089C	YOR089C	YOR089C
LSM8	YJR022W	YJR022W	YJR022W
ARP7	YPR034W	YPR034W	YPR034W
STH1	YIL126W	YIL126W	YIL126W
RPL40A	YIL148W	YIL148W	YIL148W
YER076W-A	YER076W-A	YER076W-A	YER076W-A
SNF1	YDR477W	YDR477W	YDR477W
BLI1	YKL061W	YKL061W	YKL061W
YMR316C-B	YMR316C-B	YMR316C-B	YMR316C-B
DDC1	YPL194W	YPL194W	YPL194W
YDL026W	YDL026W	YDL026W	YDL026W
STE13	YOR219C	YOR219C	YOR219C
YGR122C-A	YGR122C-A	YGR122C-A	YGR122C-A
ARL1	YBR164C	YBR164C	YBR164C
YCR102C	YCR102C	YCR102C	YCR102C
SAM37	YMR060C	YMR060C	YMR060C
SEC28	YIL076W	YIL076W	YIL076W
ATG12	YBR217W	YBR217W	YBR217W
YIR014W	YIR014W	YIR014W	YIR014W
YMR245W	YMR245W	YMR245W	YMR245W
YBR109W-A	YBR109W-A	YBR109W-A	YBR109W-A
GAC1	YOR178C	YOR178C	YOR178C
YPL068C	YPL068C	YPL068C	YPL068C
YGR117C	YGR117C	YGR117C	YGR117C
MTD1	YKR080W	YKR080W	YKR080W
YHR137C-A	YHR137C-A	YHR137C-A	YHR137C-A
RAD61	YDR014W	YDR014W	YDR014W
YOR314W	YOR314W	YOR314W	YOR314W
RTT102	YGR275W	YGR275W	YGR275W
SLI1	YGR212W	YGR212W	YGR212W
MER1	YNL210W	YNL210W	YNL210W
SEC15	YGL233W	YGL233W	YGL233W
YJR115W	YJR115W	YJR115W	YJR115W
NBP1	YLR457C	YLR457C	YLR457C
RKM3	YBR030W	YBR030W	YBR030W
YPL225W	YPL225W	YPL225W	YPL225W
HUL4	YJR036C	YJR036C	YJR036C
HPR1	YDR138W	YDR138W	YDR138W
ICY1	YMR195W	YMR195W	YMR195W
PEX31	YGR004W	YGR004W	YGR004W
SMC1	YFL008W	YFL008W	YFL008W
CDC34	YDR054C	YDR054C	YDR054C
YDL119C	YDL119C	YDL119C	YDL119C
BSC3	YLR465C	YLR465C	YLR465C
MSS18	YPR134W	YPR134W	YPR134W
YIL046W-A	YIL046W-A	YIL046W-A	YIL046W-A
YER188W	YER188W	YER188W	YER188W
ATM1	YMR301C	YMR301C	YMR301C
YNL179C	YNL179C	YNL179C	YNL179C
RRG8	YPR116W	YPR116W	YPR116W
TEX1	YNL253W	YNL253W	YNL253W
YDR278C	YDR278C	YDR278C	YDR278C
YDR199W	YDR199W	YDR199W	YDR199W
ITR2	YOL103W	YOL103W	YOL103W
VAC14	YLR386W	YLR386W	YLR386W
YNL143C	YNL143C	YNL143C	YNL143C
YFR045W	YFR045W	YFR045W	YFR045W
YER181C	YER181C	YER181C	YER181C
SCO1	YBR037C	YBR037C	YBR037C
ASN1	YPR145W	YPR145W	YPR145W
PKR1	YMR123W	YMR123W	YMR123W
MPP6	YNR024W	YNR024W	YNR024W
GLC7	YER133W	YER133W	YER133W
YNL019C	YNL019C	YNL019C	YNL019C
YRF1-8	YOR396W	YOR396W	YOR396W
TRZ1	YKR079C	YKR079C	YKR079C
CPA1	YOR303W	YOR303W	YOR303W
ORC3	YLL004W	YLL004W	YLL004W
RSA3	YLR221C	YLR221C	YLR221C
INN1	YNL152W	YNL152W	YNL152W
SRL4	YPL033C	YPL033C	YPL033C
GIT1	YCR098C	YCR098C	YCR098C
HIR3	YJR140C	YJR140C	YJR140C
CCT7	YJL111W	YJL111W	YJL111W
SUI1	YNL244C	YNL244C	YNL244C
FPR1	YNL135C	YNL135C	YNL135C
RPS20	YHL015W	YHL015W	YHL015W
IMP2'	YIL154C	YIL154C	YIL154C
SPG1	YGR236C	YGR236C	YGR236C
ALY2	YJL084C	YJL084C	YJL084C
NDE2	YDL085W	YDL085W	YDL085W
YAR028W	YAR028W	YAR028W	YAR028W
VAN1	YML115C	YML115C	YML115C
YJL150W	YJL150W	YJL150W	YJL150W
DPB3	YBR278W	YBR278W	YBR278W
FMN1	YDR236C	YDR236C	YDR236C
GDB1	YPR184W	YPR184W	YPR184W
YDR371C-A	YDR371C-A	YDR371C-A	YDR371C-A
ROD1	YOR018W	YOR018W	YOR018W
RPL35A	YDL191W	YDL191W	YDL191W
PHO8	YDR481C	YDR481C	YDR481C
YPR145C-A	YPR145C-A	YPR145C-A	YPR145C-A
CIN1	YOR349W	YOR349W	YOR349W
YNL150W	YNL150W	YNL150W	YNL150W
YBR144C	YBR144C	YBR144C	YBR144C
CNA1	YLR433C	YLR433C	YLR433C
SRD1	YCR018C	YCR018C	YCR018C
OST1	YJL002C	YJL002C	YJL002C
RSC8	YFR037C	YFR037C	YFR037C
RPS28B	YLR264W	YLR264W	YLR264W
BUD8	YLR353W	YLR353W	YLR353W
DUR3	YHL016C	YHL016C	YHL016C
SLX4	YLR135W	YLR135W	YLR135W
MPD2	YOL088C	YOL088C	YOL088C
ELP3	YPL086C	YPL086C	YPL086C
YHL044W	YHL044W	YHL044W	YHL044W
NPT1	YOR209C	YOR209C	YOR209C
YBR027C	YBR027C	YBR027C	YBR027C
CHS3	YBR023C	YBR023C	YBR023C
PEX7	YDR142C	YDR142C	YDR142C
MND2	YIR025W	YIR025W	YIR025W
YER066C-A	YER066C-A	YER066C-A	YER066C-A
EHD3	YDR036C	YDR036C	YDR036C
YBR300C	YBR300C	YBR300C	YBR300C
YOR394C-A	YOR394C-A	YOR394C-A	YOR394C-A
ECM27	YJR106W	YJR106W	YJR106W
APL2	YKL135C	YKL135C	YKL135C
UBP8	YMR223W	YMR223W	YMR223W
YML009C-A	YML009C-A	YML009C-A	YML009C-A
OAC1	YKL120W	YKL120W	YKL120W
YBL071C-B	YBL071C-B	YBL071C-B	YBL071C-B
NAT1	YDL040C	YDL040C	YDL040C
RPL13B	YMR142C	YMR142C	YMR142C
MIF2	YKL089W	YKL089W	YKL089W
LIP2	YLR239C	YLR239C	YLR239C
YMR158W-B	YMR158W-B	YMR158W-B	YMR158W-B
VTC3	YPL019C	YPL019C	YPL019C
SMF2	YHR050W	YHR050W	YHR050W
APC9	YLR102C	YLR102C	YLR102C
SEC16	YPL085W	YPL085W	YPL085W
ARG2	YJL071W	YJL071W	YJL071W
MET3	YJR010W	YJR010W	YJR010W
URA2	YJL130C	YJL130C	YJL130C
HSP30	YCR021C	YCR021C	YCR021C
YPR204C-A	YPR204C-A	YPR204C-A	YPR204C-A
PAN5	YHR063C	YHR063C	YHR063C
CHS2	YBR038W	YBR038W	YBR038W
YBR277C	YBR277C	YBR277C	YBR277C
TIF4632	YGL049C	YGL049C	YGL049C
CRT10	YOL063C	YOL063C	YOL063C
TDA3	YHR009C	YHR009C	YHR009C
YIP1	YGR172C	YGR172C	YGR172C
YLR279W	YLR279W	YLR279W	YLR279W
YGR111W	YGR111W	YGR111W	YGR111W
PAU4	YLR461W	YLR461W	YLR461W
CKB2	YOR039W	YOR039W	YOR039W
YPR053C	YPR053C	YPR053C	YPR053C
SRT1	YMR101C	YMR101C	YMR101C
YDC1	YPL087W	YPL087W	YPL087W
VBA5	YKR105C	YKR105C	YKR105C
YCF1	YDR135C	YDR135C	YDR135C
DOM34	YNL001W	YNL001W	YNL001W
PUT3	YKL015W	YKL015W	YKL015W
VAS1	YGR094W	YGR094W	YGR094W
PSF3	YOL146W	YOL146W	YOL146W
YDL218W	YDL218W	YDL218W	YDL218W
RAS2	YNL098C	YNL098C	YNL098C
SIW14	YNL032W	YNL032W	YNL032W
SSP1	YHR184W	YHR184W	YHR184W
MID2	YLR332W	YLR332W	YLR332W
SLX9	YGR081C	YGR081C	YGR081C
VMA9	YCL005W-A	YCL005W-A	YCL005W-A
HXT11	YOL156W	YOL156W	YOL156W
MTG2	YHR168W	YHR168W	YHR168W
TSC3	YBR058C-A	YBR058C-A	YBR058C-A
FYV12	YOR183W	YOR183W	YOR183W
RPP1	YHR062C	YHR062C	YHR062C
SOL4	YGR248W	YGR248W	YGR248W
TUL1	YKL034W	YKL034W	YKL034W
CIN4	YMR138W	YMR138W	YMR138W
ARG1	YOL058W	YOL058W	YOL058W
GZF3	YJL110C	YJL110C	YJL110C
STE20	YHL007C	YHL007C	YHL007C
RAD1	YPL022W	YPL022W	YPL022W
BAT1	YHR208W	YHR208W	YHR208W
SWH1	YAR042W	YAR042W	YAR042W
YFL012W-A	YFL012W-A	YFL012W-A	YFL012W-A
PRY2	YKR013W	YKR013W	YKR013W
SMC3	YJL074C	YJL074C	YJL074C
MSL1	YIR009W	YIR009W	YIR009W
IKI3	YLR384C	YLR384C	YLR384C
RGA1	YOR127W	YOR127W	YOR127W
MLC2	YPR188C	YPR188C	YPR188C
OAF3	YKR064W	YKR064W	YKR064W
JAC1	YGL018C	YGL018C	YGL018C
PHO90	YJL198W	YJL198W	YJL198W
TPS3	YMR261C	YMR261C	YMR261C
MRPS16	YPL013C	YPL013C	YPL013C
MNN1	YER001W	YER001W	YER001W
SYC1	YOR179C	YOR179C	YOR179C
YBR134W	YBR134W	YBR134W	YBR134W
SPT6	YGR116W	YGR116W	YGR116W
YBR126W-A	YBR126W-A	YBR126W-A	YBR126W-A
YHR213W	YHR213W	YHR213W	YHR213W
ADE5,7	YGL234W	YGL234W	YGL234W
TRM44	YPL030W	YPL030W	YPL030W
SWC4	YGR002C	YGR002C	YGR002C
CHD1	YER164W	YER164W	YER164W
RPN7	YPR108W	YPR108W	YPR108W
EFT2	YDR385W	YDR385W	YDR385W
DIG2	YDR480W	YDR480W	YDR480W
CMD1	YBR109C	YBR109C	YBR109C
URA10	YMR271C	YMR271C	YMR271C
MCH5	YOR306C	YOR306C	YOR306C
SHY1	YGR112W	YGR112W	YGR112W
AVT5	YBL089W	YBL089W	YBL089W
YEH1	YLL012W	YLL012W	YLL012W
CRR1	YLR213C	YLR213C	YLR213C
YMR013C-A	YMR013C-A	YMR013C-A	YMR013C-A
KSP1	YHR082C	YHR082C	YHR082C
GAT3	YLR013W	YLR013W	YLR013W
LRS4	YDR439W	YDR439W	YDR439W
YRA1	YDR381W	YDR381W	YDR381W
YPS7	YDR349C	YDR349C	YDR349C
TPO1	YLL028W	YLL028W	YLL028W
SPC1	YJR010C-A	YJR010C-A	YJR010C-A
BLS1	YLR408C	YLR408C	YLR408C
MEI5	YPL121C	YPL121C	YPL121C
YDR290W	YDR290W	YDR290W	YDR290W
LEM3	YNL323W	YNL323W	YNL323W
ENO1	YGR254W	YGR254W	YGR254W
ISA2	YPR067W	YPR067W	YPR067W
PAN6	YIL145C	YIL145C	YIL145C
YBL112C	YBL112C	YBL112C	YBL112C
YMR209C	YMR209C	YMR209C	YMR209C
RPL11A	YPR102C	YPR102C	YPR102C
UPS2	YLR168C	YLR168C	YLR168C
RNY1	YPL123C	YPL123C	YPL123C
YRM1	YOR172W	YOR172W	YOR172W
DAS1	YJL149W	YJL149W	YJL149W
NSR1	YGR159C	YGR159C	YGR159C
AAD14	YNL331C	YNL331C	YNL331C
HUG1	YML058W-A	YML058W-A	YML058W-A
YOL160W	YOL160W	YOL160W	YOL160W
YKR075C	YKR075C	YKR075C	YKR075C
RTR2	YDR066C	YDR066C	YDR066C
YCG1	YDR325W	YDR325W	YDR325W
STP2	YHR006W	YHR006W	YHR006W
YNL203C	YNL203C	YNL203C	YNL203C
HEM2	YGL040C	YGL040C	YGL040C
RPT4	YOR259C	YOR259C	YOR259C
PRE7	YBL041W	YBL041W	YBL041W
YDL085C-A	YDL085C-A	YDL085C-A	YDL085C-A
YER084W	YER084W	YER084W	YER084W
PRM3	YPL192C	YPL192C	YPL192C
RPL30	YGL030W	YGL030W	YGL030W
IDP3	YNL009W	YNL009W	YNL009W
AIM3	YBR108W	YBR108W	YBR108W
TOM7	YNL070W	YNL070W	YNL070W
HOM6	YJR139C	YJR139C	YJR139C
YAR010C	YAR010C	YAR010C	YAR010C
SRP14	YDL092W	YDL092W	YDL092W
GYP6	YJL044C	YJL044C	YJL044C
YIR016W	YIR016W	YIR016W	YIR016W
FLD1	YLR404W	YLR404W	YLR404W
RPS7A	YOR096W	YOR096W	YOR096W
ADF1	YCL058W-A	YCL058W-A	YCL058W-A
MFT1	YML062C	YML062C	YML062C
RTT106	YNL206C	YNL206C	YNL206C
CDS1	YBR029C	YBR029C	YBR029C
GSH1	YJL101C	YJL101C	YJL101C
ANR2	YKL047W	YKL047W	YKL047W
BCS1	YDR375C	YDR375C	YDR375C
STP3	YLR375W	YLR375W	YLR375W
RTC6	YPL183W-A	YPL183W-A	YPL183W-A
RRD1	YIL153W	YIL153W	YIL153W
YLR252W	YLR252W	YLR252W	YLR252W
ESP1	YGR098C	YGR098C	YGR098C
YER159C-A	YER159C-A	YER159C-A	YER159C-A
YER010C	YER010C	YER010C	YER010C
UBP12	YJL197W	YJL197W	YJL197W
SKG6	YHR149C	YHR149C	YHR149C
SWI5	YDR146C	YDR146C	YDR146C
SHR3	YDL212W	YDL212W	YDL212W
GCD11	YER025W	YER025W	YER025W
YJR037W	YJR037W	YJR037W	YJR037W
YJL068C	YJL068C	YJL068C	YJL068C
ZTA1	YBR046C	YBR046C	YBR046C
YAL016C-B	YAL016C-B	YAL016C-B	YAL016C-B
PMP1	YCR024C-A	YCR024C-A	YCR024C-A
SCL1	YGL011C	YGL011C	YGL011C
CSE1	YGL238W	YGL238W	YGL238W
SUS1	YBR111W-A	YBR111W-A	YBR111W-A
YLR463C	YLR463C	YLR463C	YLR463C
YLL047W	YLL047W	YLL047W	YLL047W
RFS1	YBR052C	YBR052C	YBR052C
VBA3	YCL069W	YCL069W	YCL069W
ASA1	YPR085C	YPR085C	YPR085C
YBR089W	YBR089W	YBR089W	YBR089W
MET16	YPR167C	YPR167C	YPR167C
CAJ1	YER048C	YER048C	YER048C
SRP102	YKL154W	YKL154W	YKL154W
DBP8	YHR169W	YHR169W	YHR169W
CPD1	YGR247W	YGR247W	YGR247W
PHM8	YER037W	YER037W	YER037W
SFH1	YLR321C	YLR321C	YLR321C
YFL034W	YFL034W	YFL034W	YFL034W
RIM9	YMR063W	YMR063W	YMR063W
KGD1	YIL125W	YIL125W	YIL125W
YIR023C-A	YIR023C-A	YIR023C-A	YIR023C-A
YIL032C	YIL032C	YIL032C	YIL032C
VPH1	YOR270C	YOR270C	YOR270C
YNL184C	YNL184C	YNL184C	YNL184C
