GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID
HR78	FBgn0015239	FBtr0303654	FBpp0292671	Q24142	M9MS41
HR78	FBgn0015239	FBtr0078389	FBpp0078044	Q24142	M9MS41
HR78	FBgn0015239	FBtr0078392	FBpp0089291	Q24142	M9MS41
HR78	FBgn0015239	FBtr0078391	FBpp0078046
HR78	FBgn0015239	FBtr0303653	FBpp0292670	Q24142	M9MS41
HR78	FBgn0015239	FBtr0078390	FBpp0078045	Q24142	M9MS41
CG3065	FBgn0034946	FBtr0072155	FBpp0072064		Q8MLQ3
CG3065	FBgn0034946	FBtr0072155	FBpp0072064		Q86LE8
CG3065	FBgn0034946	FBtr0072155	FBpp0072064		Q5BIG5
CG3065	FBgn0034946	FBtr0072155	FBpp0072064		Q2MGN0
CG3065	FBgn0034946	FBtr0072153	FBpp0072062		Q8MLQ3
CG3065	FBgn0034946	FBtr0072154	FBpp0072063		Q2MGN0
CG15023	FBgn0035548	FBtr0346535	FBpp0312153		Q9VZB8
CG15023	FBgn0035548	FBtr0290225	FBpp0288664		Q9VZB8
CG15023	FBgn0035548	FBtr0331409	FBpp0303826		M9PHE4
MITF	FBgn0263112	FBtr0307329	FBpp0298330		H9XVQ2
MITF	FBgn0263112	FBtr0307327	FBpp0298328		Q6WSQ9
MITF	FBgn0263112	FBtr0307326	FBpp0298327		Q6WSQ9
MITF	FBgn0263112	FBtr0307328	FBpp0298329		C3KGP2
TRPM	FBgn0265194	FBtr0339078	FBpp0308224
TRPM	FBgn0265194	FBtr0339081	FBpp0308227		A0A0B4LFE7
TRPM	FBgn0265194	FBtr0339082	FBpp0308228		A0A0B4LF73
TRPM	FBgn0265194	FBtr0339079	FBpp0308225		B7YZH3
TRPM	FBgn0265194	FBtr0339076	FBpp0308222
TRPM	FBgn0265194	FBtr0339080	FBpp0308226		A0A0B4LGJ2
TRPM	FBgn0265194	FBtr0339074	FBpp0308220		B2N016
TRPM	FBgn0265194	FBtr0339074	FBpp0308220		B7YZH4
TRPM	FBgn0265194	FBtr0339075	FBpp0308221
TRPM	FBgn0265194	FBtr0339077	FBpp0308223	A8DYE2
CAPS	FBgn0023095	FBtr0346864	FBpp0312404		A0A0S0WP14
CAPS	FBgn0023095	FBtr0075832	FBpp0075570		Q9VU53
CAPS	FBgn0023095	FBtr0305480	FBpp0293933		O96671
CAPS	FBgn0023095	FBtr0305480	FBpp0293933		Q0E8F0
CAPS	FBgn0023095	FBtr0075833	FBpp0075571		Q9VU53
CG31546	FBgn0051546	FBtr0078737	FBpp0078386		Q9VNF4
CG4723	FBgn0039023	FBtr0084318	FBpp0083711		Q9VCU2
PUC	FBgn0243512	FBtr0339722	FBpp0308778		A0A0B4LHX7
PUC	FBgn0243512	FBtr0081792	FBpp0081288		A0A0B4LHX7
PUC	FBgn0243512	FBtr0081792	FBpp0081288		O46122
PUC	FBgn0243512	FBtr0081792	FBpp0081288		Q9VHV8
NP15.6	FBgn0027785	FBtr0083712	FBpp0083126		Q9V3L7
CG31950	FBgn0051950	FBtr0077630	FBpp0077315		Q4V620
CG31950	FBgn0051950	FBtr0077630	FBpp0077315		Q4V605
CG31950	FBgn0051950	FBtr0077630	FBpp0077315		Q8IPZ7
CG31950	FBgn0051950	FBtr0332457	FBpp0304730		Q8IPZ7
CG4744	FBgn0033834	FBtr0087717	FBpp0086834		Q8MRN6
CG4744	FBgn0033834	FBtr0087717	FBpp0086834		Q8IHH0
CG4744	FBgn0033834	FBtr0087717	FBpp0086834		A1Z9C4
METRO	FBgn0050021	FBtr0114570	FBpp0113062		B7YZF0
METRO	FBgn0050021	FBtr0339484	FBpp0308566		A0A0B4LF49
METRO	FBgn0050021	FBtr0114569	FBpp0113061		Q8T5S9
METRO	FBgn0050021	FBtr0088196	FBpp0087292		A1Z8G0
CG10616	FBgn0036286	FBtr0308896	FBpp0301023		M9NE87
CG10616	FBgn0036286	FBtr0346569	FBpp0312167	Q9VTX8	C8VV60
CG10616	FBgn0036286	FBtr0075956	FBpp0075688	Q9VTX8	Q86D35
CG10616	FBgn0036286	FBtr0075956	FBpp0075688	Q9VTX8	C8VV60
CG13384	FBgn0032036	FBtr0079656	FBpp0079272		Q7KTI1
CG13384	FBgn0032036	FBtr0079655	FBpp0079271		E8NH21
CG13384	FBgn0032036	FBtr0079655	FBpp0079271		Q9VLM3
CG13384	FBgn0032036	FBtr0303471	FBpp0292523		Q8MSR2
CG13384	FBgn0032036	FBtr0079658	FBpp0079274		Q7KTI1
CG13384	FBgn0032036	FBtr0303468	FBpp0292520		Q7KTI1
CG13384	FBgn0032036	FBtr0079653	FBpp0079269		Q8MSR2
CG13384	FBgn0032036	FBtr0303470	FBpp0292522		Q8MSR2
CG13384	FBgn0032036	FBtr0303467	FBpp0292519		Q7KTI1
CG13384	FBgn0032036	FBtr0303469	FBpp0292521		Q9VLM4
CG13384	FBgn0032036	FBtr0079657	FBpp0079273		Q9VLM4
CG13384	FBgn0032036	FBtr0079654	FBpp0079270		Q7KTI1
JON65AIV	FBgn0250815	FBtr0077040	FBpp0076748		A4V9Z3
JON65AIV	FBgn0250815	FBtr0077040	FBpp0076748		A4V9Z5
JON65AIV	FBgn0250815	FBtr0077040	FBpp0076748		Q8SYB5
JON65AIV	FBgn0250815	FBtr0077040	FBpp0076748		Q9VRS6
CG11597	FBgn0036212	FBtr0076080	FBpp0075812		Q95TV5
CG11597	FBgn0036212	FBtr0110780	FBpp0110077		Q95TV5
CG11597	FBgn0036212	FBtr0302137	FBpp0291347		C6SUY6
CG11597	FBgn0036212	FBtr0302137	FBpp0291347		Q95TV5
CYT-C-P	FBgn0000409	FBtr0344849	FBpp0311164	P84029	X2J6D4
CYT-C-P	FBgn0000409	FBtr0080889	FBpp0080446	P84029	X2J6D4
PPK18	FBgn0265001	FBtr0335505	FBpp0307473		Q9VL88
SR-CI	FBgn0014033	FBtr0346582	FBpp0312173		Q9V3H7
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q6V6S1
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELV0
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELT0
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q6V6S0
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELU4
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q58SM0
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELT8
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q58SM4
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELR9
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELT4
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELS3
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q6V6S2
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q24017
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q5ELU2
SR-CI	FBgn0014033	FBtr0077467	FBpp0077156		Q9V3H7
CG16904	FBgn0037763	FBtr0082154	FBpp0081632		Q9VH57
RUNXB	FBgn0259162	FBtr0332385	FBpp0304659		Q058S1
RUNXB	FBgn0259162	FBtr0332385	FBpp0304659		C7LAA9
RUNXB	FBgn0259162	FBtr0332385	FBpp0304659		Q9VRA9
CG43163	FBgn0262719	FBtr0308608	FBpp0300832		Q9VSK6
CG43163	FBgn0262719	FBtr0305700	FBpp0296980		D0IQH5
CG43163	FBgn0262719	FBtr0305700	FBpp0296980		Q9VSK6
P-CUP	FBgn0030840	FBtr0074437	FBpp0074211		Q9VX50
CG12360	FBgn0038111	FBtr0113229	FBpp0112141		A8JQZ1
CG12360	FBgn0038111	FBtr0113229	FBpp0112141		A1A735
CG12360	FBgn0038111	FBtr0082717	FBpp0082185		Q9VG01
CG12360	FBgn0038111	FBtr0082718	FBpp0082186		Q9VG01
CG13760	FBgn0040375	FBtr0308567	FBpp0300791		C6TP49
CG13760	FBgn0040375	FBtr0308567	FBpp0300791		Q7K6T9
CG13760	FBgn0040375	FBtr0300707	FBpp0289931		Q9W4Y0
CG6617	FBgn0030944	FBtr0074615	FBpp0074386		Q9VWS1
CG31802	FBgn0051802	FBtr0081058	FBpp0080611		Q8T415
CG12848	FBgn0040666	FBtr0310371	FBpp0302052		Q9W114
CG12848	FBgn0040666	FBtr0072437	FBpp0072342		Q9W114
MNB	FBgn0259168	FBtr0300509	FBpp0289736
MNB	FBgn0259168	FBtr0342786	FBpp0309627		X2JFM3
MNB	FBgn0259168	FBtr0300510	FBpp0289737		X2JFM3
MNB	FBgn0259168	FBtr0300510	FBpp0289737		Q9VX06
MNB	FBgn0259168	FBtr0299619	FBpp0288894
MNB	FBgn0259168	FBtr0300508	FBpp0289735	P49657	Q9VX06
CG5934	FBgn0039505	FBtr0085158	FBpp0084528		Q9VB51
ENDOGI	FBgn0028515	FBtr0080824	FBpp0080382		Q9V3V9
ENDOGI	FBgn0028515	FBtr0331442	FBpp0303859		Q9V3V9
ENDOGI	FBgn0028515	FBtr0331443	FBpp0303860		Q9V3V9
CG18662	FBgn0040963	FBtr0079760	FBpp0079361		Q4V699
CG18662	FBgn0040963	FBtr0079760	FBpp0079361		Q4V6P7
CG18662	FBgn0040963	FBtr0079760	FBpp0079361		Q4V6F5
CG18662	FBgn0040963	FBtr0079760	FBpp0079361		Q9VLG0
CG17821	FBgn0034383	FBtr0086642	FBpp0085824		Q8T400
CG17821	FBgn0034383	FBtr0086642	FBpp0085824		A1ZBD2
AAY	FBgn0023129	FBtr0076457	FBpp0076185	Q9VSY6	Q9NFS2
OATP58DA	FBgn0050277	FBtr0071779	FBpp0071692		Q9W271
DOP1R2	FBgn0266137	FBtr0330293	FBpp0303325		A0A0B4KI18
DOP1R2	FBgn0266137	FBtr0085468	FBpp0084834	Q24563
DOP1R2	FBgn0266137	FBtr0085467	FBpp0084833
CG3338	FBgn0031598	FBtr0077462	FBpp0077151		Q95TS1
CG3338	FBgn0031598	FBtr0077462	FBpp0077151		Q9VQY8
CG31798	FBgn0051798	FBtr0334163	FBpp0306280		Q8INW8
CG31798	FBgn0051798	FBtr0081200	FBpp0080741		Q8INW8
DNAJ-60	FBgn0260775	FBtr0301272	FBpp0290487	P92029	Q9W1A1
DNAJ-60	FBgn0260775	FBtr0301271	FBpp0290486	P92029	Q8SZR5
DNAJ-60	FBgn0260775	FBtr0301271	FBpp0290486	P92029	Q9W1A1
CG33286	FBgn0053286	FBtr0113459	FBpp0112371		Q7KTX4
CG34211	FBgn0085240	FBtr0112404	FBpp0111319		A8DY46
CG11044	FBgn0034484	FBtr0086313	FBpp0085623		Q8SX34
CG11044	FBgn0034484	FBtr0086313	FBpp0085623		A1ZBR6
SYX7	FBgn0086377	FBtr0078351	FBpp0078007		Q7K0X9
SYX7	FBgn0086377	FBtr0078352	FBpp0078008		Q7K0X9
TSF1	FBgn0022355	FBtr0346625	FBpp0312205		Q9VWV6
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J831
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J843
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J873
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J817
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J842
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		O97355
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J874
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J859
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		A9UNH0
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		F6J836
TSF1	FBgn0022355	FBtr0074559	FBpp0074331		Q9VWV6
CG17237	FBgn0031410	FBtr0077801	FBpp0077478		Q8MZB9
CG17237	FBgn0031410	FBtr0077801	FBpp0077478		Q9VQA5
ARP1	FBgn0011745	FBtr0082652	FBpp0082121	P45889
CG42568	FBgn0260770	FBtr0301274	FBpp0290489		E1JGV4
CG42568	FBgn0260770	FBtr0301273	FBpp0290488		E1JGV4
CG6565	FBgn0032513	FBtr0346420	FBpp0312088		Q9VJZ2
CG6565	FBgn0032513	FBtr0080468	FBpp0080047		Q9VJZ2
CG6565	FBgn0032513	FBtr0342631	FBpp0309560		Q9VJZ2
PTIP	FBgn0052133	FBtr0075784	FBpp0075526		D0Z746
PTIP	FBgn0052133	FBtr0075784	FBpp0075526		Q9VUB7
CG4000	FBgn0038820	FBtr0083935	FBpp0083343		Q9VDJ7
CNT1	FBgn0033371	FBtr0300173	FBpp0289410		B3DN99
CNT1	FBgn0033371	FBtr0300173	FBpp0289410		A1Z7N3
CG14921	FBgn0032345	FBtr0080227	FBpp0079814		Q9VKJ5
CG17404	FBgn0038001	FBtr0302311	FBpp0291517		A0APP7
CG17404	FBgn0038001	FBtr0302311	FBpp0291517		A0APP3
CG17404	FBgn0038001	FBtr0302311	FBpp0291517		C4XVF1
CG17404	FBgn0038001	FBtr0302311	FBpp0291517		Q9VGC0
RPS8	FBgn0039713	FBtr0085489	FBpp0099686	Q8MLY8	A0A0B4K6N1
RPS8	FBgn0039713	FBtr0346159	FBpp0311987	Q8MLY8	A0A0B4K6N1
RPS8	FBgn0039713	FBtr0310274	FBpp0301957	Q8MLY8	A0A0B4K6N1
RPS8	FBgn0039713	FBtr0346158	FBpp0311986	Q8MLY8	A0A0B4K6N1
CG15522	FBgn0039723	FBtr0331355	FBpp0303773		Q9VAD7
CG15522	FBgn0039723	FBtr0085503	FBpp0084869		Q9VAD7
DPA	FBgn0015929	FBtr0345797	FBpp0311783	Q26454	A0A0B4LEV2
DPA	FBgn0015929	FBtr0088982	FBpp0088055	Q26454	Q5BI95
DPA	FBgn0015929	FBtr0088982	FBpp0088055	Q26454	A0A0B4LEV2
CG15754	FBgn0030492	FBtr0073782	FBpp0073613		B3DN26
CG15754	FBgn0030492	FBtr0073782	FBpp0073613		Q9VYC3
RPT2	FBgn0015282	FBtr0346154	FBpp0311982	P48601	A0A0B4LIJ0
RPT2	FBgn0015282	FBtr0084520	FBpp0083906	P48601	A0A0B4LIJ0
CG10903	FBgn0037543	FBtr0310411	FBpp0302559		Q9VHW6
CG10903	FBgn0037543	FBtr0081787	FBpp0081283		Q9VHW6
DPR17	FBgn0051361	FBtr0082543	FBpp0082017		Q9VGD2
DPR17	FBgn0051361	FBtr0339642	FBpp0308704		Q6NNA1
DPR17	FBgn0051361	FBtr0339642	FBpp0308704		Q9VGD2
DPR17	FBgn0051361	FBtr0300126	FBpp0289403		Q9VGD2
DPR17	FBgn0051361	FBtr0082542	FBpp0082016		Q9VGD3
DPR17	FBgn0051361	FBtr0339641	FBpp0308703		Q8SWT7
DPR17	FBgn0051361	FBtr0339641	FBpp0308703		C0PTW7
DPR17	FBgn0051361	FBtr0339641	FBpp0308703		Q9VGD3
CG34417	FBgn0085446	FBtr0336677	FBpp0307658		M9PH82
CG34417	FBgn0085446	FBtr0112703	FBpp0111615		A8JV02
CG34417	FBgn0085446	FBtr0345070	FBpp0311300		X2JEC4
CG34417	FBgn0085446	FBtr0301323	FBpp0290538		A2RVJ2
CG34417	FBgn0085446	FBtr0301323	FBpp0290538		E2QD99
CG34417	FBgn0085446	FBtr0336669	FBpp0307650		M9PJ79
CG34417	FBgn0085446	FBtr0112707	FBpp0111619		M9PH75
CG34417	FBgn0085446	FBtr0112707	FBpp0111619		A8JV00
CG34417	FBgn0085446	FBtr0336671	FBpp0307652		M9PGI5
CG34417	FBgn0085446	FBtr0336674	FBpp0307655		A2RVJ2
CG34417	FBgn0085446	FBtr0336674	FBpp0307655		A8JV00
CG34417	FBgn0085446	FBtr0336674	FBpp0307655		X2JDY1
CG34417	FBgn0085446	FBtr0336674	FBpp0307655		M9PJ82
CG34417	FBgn0085446	FBtr0308093	FBpp0300436		R9PY45
CG34417	FBgn0085446	FBtr0303205	FBpp0292303		M9MS17
CG34417	FBgn0085446	FBtr0112706	FBpp0111618		A8JUZ9
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		M9PGT0
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		Q961G7
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		M9MSA5
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		M9PDW8
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		A8JV00
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		Q95TC5
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		X2JIN0
CG34417	FBgn0085446	FBtr0345069	FBpp0311299		X2JDY1
CG34417	FBgn0085446	FBtr0345068	FBpp0311298		M9MSA5
CG34417	FBgn0085446	FBtr0345068	FBpp0311298		X2JIN0
CG34417	FBgn0085446	FBtr0336670	FBpp0307651		M9PDW3
CG34417	FBgn0085446	FBtr0112704	FBpp0111616		A8JUZ9
CG34417	FBgn0085446	FBtr0112704	FBpp0111616		A8JUZ8
CG34417	FBgn0085446	FBtr0301324	FBpp0290539		A8JV00
CG34417	FBgn0085446	FBtr0336672	FBpp0307653		M9PH75
CG34417	FBgn0085446	FBtr0336676	FBpp0307657		A8JV00
CG34417	FBgn0085446	FBtr0336673	FBpp0307654		M9PGT0
CG34417	FBgn0085446	FBtr0336675	FBpp0307656		M9PGT0
CG34417	FBgn0085446	FBtr0336675	FBpp0307656		X2JIN0
CG34417	FBgn0085446	FBtr0336675	FBpp0307656		M9PDW8
CG34417	FBgn0085446	FBtr0303206	FBpp0292304		A8JV00
CG34417	FBgn0085446	FBtr0303206	FBpp0292304		X2JIN0
CG34417	FBgn0085446	FBtr0303206	FBpp0292304		M9MSA5
CG43149	FBgn0262679	FBtr0305596	FBpp0294047		M9ND14
GPRK1	FBgn0260798	FBtr0302242	FBpp0291451	P32865	E1JGX2
GPRK1	FBgn0260798	FBtr0111121	FBpp0110413	P32865	E1JGX2
GPRK1	FBgn0260798	FBtr0345363	FBpp0311517	P32865	E1JGX2
MRPL22	FBgn0030786	FBtr0074330	FBpp0074104	Q9VXB5
CG2233	FBgn0029990	FBtr0071123	FBpp0071075		Q9W3L4
TWDLG	FBgn0037225	FBtr0346145	FBpp0311973		Q9VMZ6
TWDLG	FBgn0037225	FBtr0078982	FBpp0078621		Q9VMZ6
TWDLG	FBgn0037225	FBtr0336709	FBpp0307690		Q9VMZ6
DIAP1	FBgn0260635	FBtr0333618	FBpp0305794	Q24306	M9PI74
DIAP1	FBgn0260635	FBtr0075499	FBpp0075254	Q24306	M9PI74
DIAP1	FBgn0260635	FBtr0333619	FBpp0305795	Q24306	M9PI74
DIAP1	FBgn0260635	FBtr0075500	FBpp0075255	Q24306	M9PI74
DIAP1	FBgn0260635	FBtr0075501	FBpp0075256	Q24306	M9PI74
DIAP1	FBgn0260635	FBtr0333617	FBpp0305793	Q24306	M9PI74
ARP10	FBgn0031050	FBtr0345991	FBpp0311876		Q9VWE8
ARP10	FBgn0031050	FBtr0074760	FBpp0074529		Q9VWE8
CG33922	FBgn0053922	FBtr0091926	FBpp0091161		Q4ABI3
CG12974	FBgn0037065	FBtr0345804	FBpp0311790		Q9VP58
CG12974	FBgn0037065	FBtr0345804	FBpp0311790		Q8MRA7
CG12974	FBgn0037065	FBtr0345804	FBpp0311790		Q7KTW4
CG12974	FBgn0037065	FBtr0332860	FBpp0305082		Q9VP58
CG12974	FBgn0037065	FBtr0078411	FBpp0078065		Q7KTW4
CG12974	FBgn0037065	FBtr0078410	FBpp0078064		Q9VP58
CG13775	FBgn0031874	FBtr0343776	FBpp0310333		X2JDF6
CG13775	FBgn0031874	FBtr0079363	FBpp0078991		Q9VM61
CG13775	FBgn0031874	FBtr0343775	FBpp0310332		D8FT38
CG13775	FBgn0031874	FBtr0343775	FBpp0310332		Q9VM61
EIF3-S10	FBgn0037249	FBtr0346646	FBpp0312226	Q9VN25
EIF3-S10	FBgn0037249	FBtr0078944	FBpp0078584	Q9VN25
CG15601	FBgn0030673	FBtr0074055	FBpp0073871		Q9VXR4
CG15601	FBgn0030673	FBtr0339685	FBpp0308742		X2JKH0
CG15601	FBgn0030673	FBtr0339684	FBpp0308741		X2JDX7
CG15601	FBgn0030673	FBtr0339683	FBpp0308740		X2JC09
DJL	FBgn0037463	FBtr0081631	FBpp0081145		Q9VI51
BETATUB60D	FBgn0003888	FBtr0072270	FBpp0072177	P08841
BETATUB60D	FBgn0003888	FBtr0343443	FBpp0310087		A0A0B4LGH1
PWN	FBgn0003174	FBtr0332462	FBpp0304735		A0A0B4KEW8
PWN	FBgn0003174	FBtr0332461	FBpp0304734		F3YDC1
PWN	FBgn0003174	FBtr0332461	FBpp0304734		A1Z6W9
CG11125	FBgn0033174	FBtr0088974	FBpp0088047		Q86P09
CG11125	FBgn0033174	FBtr0088974	FBpp0088047		Q6NMT8
CG11125	FBgn0033174	FBtr0336911	FBpp0307850		Q6NMT8
CG9254	FBgn0028513	FBtr0080512	FBpp0080090		Q9VJW8
ACP53C14C	FBgn0053530	FBtr0091496	FBpp0100040		Q6IGA4
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6GUV2
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6GUV4
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6GUV0
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6GUU9
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		B3DMU3
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6GUV3
ACP53C14C	FBgn0053530	FBtr0303024	FBpp0292143		Q6IGA4
ALPHA4GT1	FBgn0031491	FBtr0077670	FBpp0077354		Q6KCK5
ALPHA4GT1	FBgn0031491	FBtr0077670	FBpp0077354		Q9VQK4
CG34263	FBgn0085292	FBtr0112458	FBpp0111372		A8JNG8
CG17470	FBgn0032869	FBtr0081406	FBpp0080936		Q9VIL4
AOX3	FBgn0038349	FBtr0083151	FBpp0082605		Q8SXA6
AOX3	FBgn0038349	FBtr0083151	FBpp0082605		Q86NS1
AOX3	FBgn0038349	FBtr0083151	FBpp0082605		Q9VF51
BOSS	FBgn0000206	FBtr0084949	FBpp0084323	P22815	Q8MSJ2
BOSS	FBgn0000206	FBtr0084949	FBpp0084323	P22815	Q24265
BOSS	FBgn0000206	FBtr0084949	FBpp0084323	P22815	C4XVJ6
CG11437	FBgn0037165	FBtr0078505	FBpp0078157		D5SHN4
CG11437	FBgn0037165	FBtr0078505	FBpp0078157		Q9VNU0
HSP70BC	FBgn0013279	FBtr0082638	FBpp0082107	Q9BIR7
HSP70BC	FBgn0013279	FBtr0082638	FBpp0082107	Q8INI8
HSP70BC	FBgn0013279	FBtr0082638	FBpp0082107	Q9BIS2
CG6123	FBgn0030913	FBtr0074578	FBpp0074350		Q9VWW2
CG6123	FBgn0030913	FBtr0307553	FBpp0300205		Q9VWW2
CG12035	FBgn0035263	FBtr0072766	FBpp0072649		Q8MZF7
CG12035	FBgn0035263	FBtr0072766	FBpp0072649		Q9W098
CG42668	FBgn0261550	FBtr0303586	FBpp0292619		A0A0B4JDG2
CG42668	FBgn0261550	FBtr0306634	FBpp0297589		C6TPA8
CG42668	FBgn0261550	FBtr0306634	FBpp0297589		A0A0B4JDD8
CG42668	FBgn0261550	FBtr0302673	FBpp0291813		A0A0B4JDG2
CG42668	FBgn0261550	FBtr0302667	FBpp0291807		Q9I7I8
CG42668	FBgn0261550	FBtr0302668	FBpp0291808		B7Z0M9
CG42668	FBgn0261550	FBtr0302669	FBpp0291809		C9QP47
CG42668	FBgn0261550	FBtr0302669	FBpp0291809		Q8IN56
CG42668	FBgn0261550	FBtr0302666	FBpp0291806		Q86NP7
CG42668	FBgn0261550	FBtr0302666	FBpp0291806		Q8IN55
CG42668	FBgn0261550	FBtr0306633	FBpp0297588		A0A0B4JDG2
CG42668	FBgn0261550	FBtr0306633	FBpp0297588		A0A0B4JCZ0
CG42668	FBgn0261550	FBtr0302670	FBpp0291810		Q7KSB3
CG10375	FBgn0039116	FBtr0084458	FBpp0083849		Q9VCH9
CG10375	FBgn0039116	FBtr0300681	FBpp0289905		A0AVU6
CG7810	FBgn0032017	FBtr0079612	FBpp0079232		Q9VLP6
OBP85A	FBgn0037589	FBtr0081849	FBpp0089286		Q9VHQ9
CG34367	FBgn0085396	FBtr0333005	FBpp0305220		M9PCS1
CG34367	FBgn0085396	FBtr0301049	FBpp0290271		A2RVG7
CG34367	FBgn0085396	FBtr0112592	FBpp0111504		A8DYR8
MBS	FBgn0005536	FBtr0301472	FBpp0290687		Q8MT32
MBS	FBgn0005536	FBtr0301472	FBpp0290687		Q8IQN4
MBS	FBgn0005536	FBtr0301473	FBpp0290688		Q8MV37
MBS	FBgn0005536	FBtr0308212	FBpp0300532		E3CTN8
MBS	FBgn0005536	FBtr0308212	FBpp0300532		M9NDA1
MBS	FBgn0005536	FBtr0308216	FBpp0300536		M9NFZ0
MBS	FBgn0005536	FBtr0112851	FBpp0111764		Q86R99
MBS	FBgn0005536	FBtr0112851	FBpp0111764		A8JNT5
MBS	FBgn0005536	FBtr0308214	FBpp0300534		M9NDS8
MBS	FBgn0005536	FBtr0075441	FBpp0075199		Q9VUX7
MBS	FBgn0005536	FBtr0112850	FBpp0111763		A8JNT6
MBS	FBgn0005536	FBtr0308215	FBpp0300535		M9NEB2
MBS	FBgn0005536	FBtr0308213	FBpp0300533		M9NFF6
MBS	FBgn0005536	FBtr0301575	FBpp0290790		M9NFZ0
MBS	FBgn0005536	FBtr0301575	FBpp0290790		Q9VUX6
MBS	FBgn0005536	FBtr0112852	FBpp0111765		Q86RA0
MBS	FBgn0005536	FBtr0112852	FBpp0111765		A8JNT4
MBS	FBgn0005536	FBtr0333616	FBpp0305792		M9PCQ3
CG13930	FBgn0035256	FBtr0072803	FBpp0072685		D6W4W3
CG13930	FBgn0035256	FBtr0072803	FBpp0072685		Q9W0A6
L(2)37CD	FBgn0086445	FBtr0081156	FBpp0080700		Q961P2
L(2)37CD	FBgn0086445	FBtr0081156	FBpp0080700		Q5BIF0
L(2)37CD	FBgn0086445	FBtr0081156	FBpp0080700		Q9VIZ2
CG7512	FBgn0036168	FBtr0113163	FBpp0112076		Q9VTJ3
SINA	FBgn0003410	FBtr0344230	FBpp0310636	P21461	K7ZEG1
SINA	FBgn0003410	FBtr0344230	FBpp0310636	P21461	X2JB60
SINA	FBgn0003410	FBtr0075333	FBpp0075092	P21461	X2JB60
SINA	FBgn0003410	FBtr0075332	FBpp0075091	P21461	X2JB60
RAB19	FBgn0015793	FBtr0076705	FBpp0076428		O18339
RAB19	FBgn0015793	FBtr0331832	FBpp0304216		O18339
CG8490	FBgn0033715	FBtr0301195	FBpp0290413		Q95S96
CG8490	FBgn0033715	FBtr0301195	FBpp0290413		A1Z8X0
CG8490	FBgn0033715	FBtr0087899	FBpp0087012		A1Z8X0
CFP1	FBgn0030121	FBtr0302964	FBpp0292089		M9MS35
CFP1	FBgn0030121	FBtr0071327	FBpp0071262	Q9W352
CG13404	FBgn0030559	FBtr0299543	FBpp0288818		Q4V627
CG13404	FBgn0030559	FBtr0299543	FBpp0288818		Q9VY41
CG1287	FBgn0037506	FBtr0081554	FBpp0081078		Q8T8Z4
CG1287	FBgn0037506	FBtr0081554	FBpp0081078		Q9VIB2
CG31636	FBgn0051636	FBtr0343865	FBpp0310404		C5WLR6
CG31636	FBgn0051636	FBtr0343865	FBpp0310404		Q8IPJ5
CG31636	FBgn0051636	FBtr0079324	FBpp0078953		Q8IPJ5
CG11841	FBgn0039628	FBtr0085361	FBpp0084730		Q8IH38
CG11841	FBgn0039628	FBtr0085361	FBpp0084730		B3DNL2
