Gene name	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene stable ID
FAM193A	8603		A0A1B0GVL4	ENSG00000125386
ZNF564	163050		M0QZN8	ENSG00000249709
VLDLR	7436		A0A7P0T8F7	ENSG00000147852
PPP2R3A	5523		H7C1M1	ENSG00000073711
MSLN	10232		H3BV92	ENSG00000102854
ZNF564	163050		C9JLM4	ENSG00000249709
ZBTB2	57621	Q8N680		ENSG00000181472
MSLN	10232		H3BMA1	ENSG00000102854
MSLN	10232		H3BUX1	ENSG00000102854
			M0R378	ENSG00000269693
DGKA	1606		G3V327	ENSG00000065357
MSLNL			H0YG18	ENSG00000162006
DGKA	1606		C9JM35	ENSG00000065357
DGKA	1606		F8W1M3	ENSG00000065357
MSLNL		Q96KJ4		ENSG00000162006
YPEL4	219539	Q96NS1	A0A024R4Y8	ENSG00000166793
YPEL4	219539		E9PNP5	ENSG00000166793
VLDLR	7436	P98155		ENSG00000147852
ZNF490		Q9ULM2		ENSG00000188033
VLDLR	7436		A0A7P0T8N9	ENSG00000147852
VLDLR	7436	P98155	Q5VVF5	ENSG00000147852
ZNF490			F8WDW6	ENSG00000188033
VLDLR	7436		A0A7P0T9P7	ENSG00000147852
ZNF490			C9JID3	ENSG00000188033
VLDLR	7436		A0A7P0TA42	ENSG00000147852
CLSTN2	64084	Q9H4D0		ENSG00000158258
RMND1	55005			ENSG00000155906
RMND1	55005	Q9NWS8		ENSG00000155906
VLDLR	7436		A0A7P0TB10	ENSG00000147852
TNIP1	10318		E7EMV7	ENSG00000145901
ZNF791	163049		C9JU55	ENSG00000173875
ATP1A2	477	P50993	A0A0S2Z3W6	ENSG00000018625
VLDLR	7436		A0A7P0TBI2	ENSG00000147852
FAM193A	8603	P78312		ENSG00000125386
ATP1A2	477		B1AKY9	ENSG00000018625
ZNF791	163049		M0R2N1	ENSG00000173875
VLDLR	7436			ENSG00000147852
ZNF791	163049		M0QYQ0	ENSG00000173875
VLDLR	7436		A0A7P0Z477	ENSG00000147852
DGKA	1606		H0YJE7	ENSG00000065357
VLDLR	7436		A0A7P0T8N6	ENSG00000147852
ATP1A2	477		H0Y7C1	ENSG00000018625
RMND1	55005		A0A2U3TZJ1	ENSG00000155906
ZNF791	163049	Q3KP31		ENSG00000173875
RMND1	55005		A0A087WXU0	ENSG00000155906
ZDHHC5	25921	Q9C0B5		ENSG00000156599
NPC1L1	29881	Q9UHC9		ENSG00000015520
MFSD3	113655	Q96ES6		ENSG00000167700
DGKA	1606		H0YJH4	ENSG00000065357
ZNF791	163049		M0R0E8	ENSG00000173875
ZDHHC5	25921		E9PMA5	ENSG00000156599
RMND1	55005		A0A2R8Y4P5	ENSG00000155906
NPC1L1	29881		A0A0C4DFX6	ENSG00000015520
TNIP1	10318		E7EW15	ENSG00000145901
RMND1	55005		A0A2R8Y4J4	ENSG00000155906
ZDHHC5	25921	Q9C0B5	A0A024R546	ENSG00000156599
			M0QZ24	ENSG00000269242
METTL18	92342	O95568	A0A024R8Y7	ENSG00000171806
TNIP1	10318		E7EW68	ENSG00000145901
NPC1L1	29881		A0A0C4DGG6	ENSG00000015520
METTL18	92342		Q5TI78	ENSG00000171806
RMND1	55005		A0A2R8YFC3	ENSG00000155906
TNIP1	10318		E7EWG2	ENSG00000145901
VLDLR	7436		A0A7P0TAL1	ENSG00000147852
LPAR5	57121	Q9H1C0	Q5KU18	ENSG00000184574
FAM193A	8603		D6RFZ4	ENSG00000125386
VLDLR	7436		A0A7P0T8C1	ENSG00000147852
ZDHHC5	25921		E9PJ97	ENSG00000156599
FAM193A	8603		E7EUR8	ENSG00000125386
ZDHHC5	25921		H0YEF4	ENSG00000156599
TNIP1	10318		A0A0A0MRZ4	ENSG00000145901
RAG1	5896	P15918		ENSG00000166349
ARMT1	79624		F5GZY1	ENSG00000146476
PCDHAC1	56135	Q9H158		ENSG00000248383
ARMT1	79624	Q9H993		ENSG00000146476
ARMT1	79624		F2Z3I8	ENSG00000146476
RAG2	5897	P55895		ENSG00000175097
RAG2	5897		E9PPU5	ENSG00000175097
RAG2	5897		E9PQB9	ENSG00000175097
RAG2	5897			ENSG00000175097
KLHL24	54800	Q6TFL4		ENSG00000114796
KLHL24	54800		C9J2N4	ENSG00000114796
KLHL24	54800		C9JN72	ENSG00000114796
KLHL24	54800		C9JCK3	ENSG00000114796
CCDC170	80129	Q8IYT3		ENSG00000120262
H3Y2	340096	P0DPK5		ENSG00000268799
KLHL24	54800		C9JXR5	ENSG00000114796
KLHL24	54800		C9JQ67	ENSG00000114796
KLHL24	54800		C9JMQ9	ENSG00000114796
OTP	23440	Q5XKR4		ENSG00000171540
H4C3	8364	P62805	B2R4R0	ENSG00000197061
KLHL24	54800		C9J3M5	ENSG00000114796
FAM162B		Q5T6X4		ENSG00000183807
KLHL24	54800		C9J0A6	ENSG00000114796
GPD2	2820	P43304		ENSG00000115159
RTP4		Q96DX8		ENSG00000136514
			A0A494C0B9	ENSG00000285938
GPD2	2820		F5GYK7	ENSG00000115159
GPD2	2820		E9PDK4	ENSG00000115159
GPRC6A	222545	Q5T6X5		ENSG00000173612
MRPL48	51642		F5H4A2	ENSG00000175581
ANAPC4	29945	Q9UJX5		ENSG00000053900
ACRBP		Q8NEB7	A0A140VJD6	ENSG00000111644
MAN2B1	4125	O00754		ENSG00000104774
ACRBP			E7EP66	ENSG00000111644
RFX6	222546	Q8HWS3		ENSG00000185002
ACRBP			F5H5S8	ENSG00000111644
ANAPC4	29945		D6RFM7	ENSG00000053900
ACRBP			F5H3P4	ENSG00000111644
NAB1	4664		C9JL92	ENSG00000138386
ANAPC4	29945		D6RAP6	ENSG00000053900
NAB1	4664		C9JID4	ENSG00000138386
NAB1	4664		C9J3V0	ENSG00000138386
ACRBP			F5H2C2	ENSG00000111644
MRPL48	51642	Q96GC5		ENSG00000175581
RECQL4	9401	O94761		ENSG00000160957
MRPL48	51642		F5GWB4	ENSG00000175581
RECQL4	9401		A0A087X072	ENSG00000160957
MRPL48	51642		F5GZH8	ENSG00000175581
RECQL4	9401		V9GY60	ENSG00000160957
C1QTNF7	114905		A0A0A0MS83	ENSG00000163145
RECQL4	9401		A0A087WTJ0	ENSG00000160957
RECQL4	9401		V9GZ64	ENSG00000160957
RECQL4	9401		V9GYA3	ENSG00000160957
C1QTNF7	114905	Q9BXJ2		ENSG00000163145
OR2A4	79541	O95047	A0A126GVW2	ENSG00000180658
MRPL48	51642		A0A140TA24	ENSG00000175581
CTAGE9	643854	A4FU28		ENSG00000236761
RECQL4	9401		V9GYB6	ENSG00000160957
CHD1	1105	O14646		ENSG00000153922
RECQL4	9401		V9GY28	ENSG00000160957
MRPL48	51642		F5H702	ENSG00000175581
C1QTNF7	114905		J3KPK0	ENSG00000163145
MRPL48	51642		F5H1L2	ENSG00000175581
MRPL48	51642		F5H8D0	ENSG00000175581
LRRC14	9684		E9PP40	ENSG00000160959
MRPL48	51642		F5H471	ENSG00000175581
MRPL48	51642		F5H717	ENSG00000175581
CHD1	1105		H0Y8Z0	ENSG00000153922
CHD1	1105		H0Y8V4	ENSG00000153922
CHD1	1105		A0A087WVF4	ENSG00000153922
MAN2B1	4125		M0QXY0	ENSG00000104774
CFAP299	255119	Q6V702		ENSG00000197826
MAN2B1	4125		M0R174	ENSG00000104774
SH3GLB2	56904	Q9NR46	A0A024R896	ENSG00000148341
COA4	51287	Q9NYJ1	A0A024R5J6	ENSG00000181924
CHIA	27159		Q5VUV5	ENSG00000134216
CFAP299	255119		E7EPK2	ENSG00000197826
CACNA1G	8913		A0A0B4J1X2	ENSG00000006283
CCN2	1490	P29279		ENSG00000118523
COA4	51287	Q9NYJ1		ENSG00000181924
LRRC14	9684	Q15048		ENSG00000160959
NAB1	4664	Q13506		ENSG00000138386
MAN2B1	4125		M0QYZ1	ENSG00000104774
CFAP299	255119		G5E9Y8	ENSG00000197826
MAN2B1	4125		M0QZG6	ENSG00000104774
LRRC14	9684		E9PRP5	ENSG00000160959
LRRC14	9684		E9PNL0	ENSG00000160959
CFAP299	255119		A0A087WX50	ENSG00000197826
			M0R2P5	ENSG00000269590
NAB1	4664		C9JFF6	ENSG00000138386
NAB1	4664		C9JJ42	ENSG00000138386
NAB1	4664		B8ZZS2	ENSG00000138386
SH3GLB2	56904	Q9NR46		ENSG00000148341
SH3GLB2	56904		B7ZC38	ENSG00000148341
NAB1	4664		H0Y4C5	ENSG00000138386
SH3GLB2	56904		B7ZC39	ENSG00000148341
CHIA	27159	Q9BZP6		ENSG00000134216
SH3GLB2	56904		G5E9J1	ENSG00000148341
IL17RD	54756	Q8NFM7		ENSG00000144730
LRRC24		Q50LG9		ENSG00000254402
SH3GLB2	56904		H7C1Z6	ENSG00000148341
LRRC24			G3V1D8	ENSG00000254402
SH3GLB2	56904		F8WFB9	ENSG00000148341
CHIA	27159		H7BXH6	ENSG00000134216
CHIA	27159		E9PLJ2	ENSG00000134216
C8orf82	414919	Q6P1X6		ENSG00000213563
C8orf82	414919		J3KNI2	ENSG00000213563
C8orf82	414919		H0YF29	ENSG00000213563
C8orf82	414919		H0YEK9	ENSG00000213563
ING4	51147	Q9UNL4		ENSG00000111653
ZNF251	90987	Q9BRH9		ENSG00000198169
ZNF251	90987		H0YCK5	ENSG00000198169
DOLPP1	57171	Q86YN1		ENSG00000167130
WDR83	84292	Q9BRX9		ENSG00000123154
IL17RD	54756		C9J6R0	ENSG00000144730
WDR83	84292		G3V221	ENSG00000123154
DOLPP1	57171	Q86YN1	A0A024R8B5	ENSG00000167130
ZNF517	340385	Q6ZMY9		ENSG00000197363
WDR83	84292		F8VSE4	ENSG00000123154
ING4	51147		A4KYM5	ENSG00000111653
WDR83	84292		H7C0S9	ENSG00000123154
WDR83	84292		H0YIE8	ENSG00000123154
ZNF517	340385		E9PIL1	ENSG00000197363
ZNF517	340385		G3V191	ENSG00000197363
ZNF517	340385		H0YCN3	ENSG00000197363
			A0A3B3IU31	ENSG00000285589
TARS1	6897	P26639		ENSG00000113407
DOLPP1	57171		H7BXT6	ENSG00000167130
TARS1	6897		D6R9F8	ENSG00000113407
DOLPP1	57171		H7C1Z8	ENSG00000167130
WDR83OS	51398	Q9Y284		ENSG00000105583
WDR83OS	51398		A0A0A0MQS5	ENSG00000105583
WDR83OS	51398		M0R1D5	ENSG00000105583
GNG14	105372280		A0A1W2PRI1	ENSG00000283980
GNG14	105372280	A0A1W2PPG7		ENSG00000283980
FBXW9	84261		K7EL01	ENSG00000132004
ING4	51147		H0YEH7	ENSG00000111653
TARS1	6897		D6RHV7	ENSG00000113407
TARS1	6897		D6RDJ6	ENSG00000113407
EXTL2	2135	Q9UBQ6		ENSG00000162694
TARS1	6897		D6RJ97	ENSG00000113407
TARS1	6897		D6RCA5	ENSG00000113407
FBXW9	84261	Q5XUX1		ENSG00000132004
TARS1	6897		D6RCS6	ENSG00000113407
ING4	51147		E9PJ14	ENSG00000111653
TARS1	6897		D6RBR8	ENSG00000113407
GLS	2744	O94925		ENSG00000115419
EXTL2	2135		C9JEG3	ENSG00000162694
TRIR	79002		K7ERU7	ENSG00000123144
EXTL2	2135		C9IYF5	ENSG00000162694
TRIR	79002		K7EN60	ENSG00000123144
EXTL2	2135		F5GZK1	ENSG00000162694
SPG11	80208			ENSG00000104133
TRIR	79002	Q9BQ61		ENSG00000123144
TRIR	79002		K7ELS0	ENSG00000123144
GLS	2744		H7BZD1	ENSG00000115419
SPG11	80208	Q96JI7		ENSG00000104133
SPG11	80208		H0YLK7	ENSG00000104133
GLS	2744		B8ZZA8	ENSG00000115419
GLS	2744		C9JIJ6	ENSG00000115419
ING4	51147		R4GNG1	ENSG00000111653
GLS	2744		B7Z509	ENSG00000115419
ING4	51147		E9PNE3	ENSG00000111653
GLS	2744		B8ZZC5	ENSG00000115419
GLS	2744		H7C201	ENSG00000115419
GET3	439	O43681		ENSG00000198356
PTMS	5763	P20962	A0A158RFU3	ENSG00000159335
PTMS	5763		F5GXR3	ENSG00000159335
SPG11	80208		H0YLR8	ENSG00000104133
SPG11	80208		C4B7M2	ENSG00000104133
BEST2	54831	Q8NFU1		ENSG00000039987
SDR9C7	121214	Q8NEX9		ENSG00000170426
BEST2	54831		H0YIH1	ENSG00000039987
DNAJC13	23317	O75165		ENSG00000138246
JUNB	3726	P17275	Q5U079	ENSG00000171223
KIRREL1	55243		Q5W0F9	ENSG00000183853
GPR182	11318	O15218		ENSG00000166856
GPR182	11318		A0A0D9SG31	ENSG00000166856
GPR182	11318		Q7Z4H2	ENSG00000166856
DNAJC13	23317		A0A3B3IRM0	ENSG00000138246
ZBTB39		O15060		ENSG00000166860
KIRREL1	55243	Q96J84		ENSG00000183853
SPG11	80208		H0YN34	ENSG00000104133
KIRREL1	55243		Q5W0G0	ENSG00000183853
KIRREL1	55243		B4DN67	ENSG00000183853
DNAJC13	23317		H0Y8Q2	ENSG00000138246
PRDX2	7001		A6NIW5	ENSG00000167815
GUCY1A1	2982	Q02108		ENSG00000164116
SPG11	80208		A0A075B718	ENSG00000104133
DNAJC13	23317		H0YA63	ENSG00000138246
PAAF1	80227	Q9BRP4		ENSG00000175575
				ENSG00000275163
PRDX2	7001	P32119	V9HW12	ENSG00000167815
STARD5	80765	Q9NSY2		ENSG00000172345
GUCY1A1	2982		D6RF78	ENSG00000164116
SPG7	6687		A0A2R8Y726	ENSG00000197912
GUCY1A1	2982		J3KQW2	ENSG00000164116
GUCY1A1	2982		J3KPQ8	ENSG00000164116
STARD5	80765		H0YLW4	ENSG00000172345
GUCY1A1	2982		Q6PJR4	ENSG00000164116
STAT4	6775	Q14765		ENSG00000138378
RNASEH2A	10535	O75792		ENSG00000104889
RNASEH2A	10535		A0A2R8Y606	ENSG00000104889
RNASEH2A	10535		A0A2R8Y658	ENSG00000104889
STAT4	6775		A0A2R8Y693	ENSG00000138378
STAT4	6775		C9JFG0	ENSG00000138378
SMN1	6606	Q16637		ENSG00000172062
STAT4	6775		E9PG69	ENSG00000138378
STAT4	6775		E9PBE2	ENSG00000138378
ADAM2	2515	Q99965		ENSG00000104755
STAT4	6775		C9JM11	ENSG00000138378
ADAM2	2515		Q6P2G0	ENSG00000104755
PTPA	5524			ENSG00000119383
PTPA	5524		Q5T949	ENSG00000119383
TMC3	342125	Q7Z5M5		ENSG00000188869
ADAM2	2515		B4DWY7	ENSG00000104755
SMN1	6606		B4DP61	ENSG00000172062
TMC3	342125		H0YK69	ENSG00000188869
SMN1	6606		E7EQZ4	ENSG00000172062
PTPA	5524	Q15257		ENSG00000119383
MAST1	22983		K7EME4	ENSG00000105613
HGD	3081	Q93099		ENSG00000113924
ANP32E	81611	Q9BTT0		ENSG00000143401
HGD	3081		H7C5G7	ENSG00000113924
SMN1	6606		H0YBZ9	ENSG00000172062
PTPA	5524		A6PVN5	ENSG00000119383
HGD	3081		H7C4R8	ENSG00000113924
HGD	3081		H7C576	ENSG00000113924
PTPA	5524		Q68CR8	ENSG00000119383
HGD	3081		C9JTX9	ENSG00000113924
ANP32E	81611		H0YCE2	ENSG00000143401
			A0A286YET3	ENSG00000284626
PTPA	5524		C9IZ76	ENSG00000119383
ANP32E	81611		Q5TB19	ENSG00000143401
PTPA	5524		F6WIT2	ENSG00000119383
PTPA	5524		A6PVN8	ENSG00000119383
ANP32E	81611		Q5TB25	ENSG00000143401
PTPA	5524		A6PVN6	ENSG00000119383
TMEM247	388946	A6NEH6		ENSG00000284701
PTPA	5524		A6PVN7	ENSG00000119383
PTPA	5524		H0Y562	ENSG00000119383
MAST1	22983	Q9Y2H9		ENSG00000105613
PTPA	5524		H0Y6E5	ENSG00000119383
ANP32E	81611		E9PLC4	ENSG00000143401
PAAF1	80227		F5H103	ENSG00000175575
MAST1	22983		K7EJZ9	ENSG00000105613
ANP32E	81611		E9PI45	ENSG00000143401
ANP32E	81611		E9PPH5	ENSG00000143401
MAST1	22983		K7EJI7	ENSG00000105613
PAAF1	80227		F5H3I1	ENSG00000175575
PTPA	5524		B7ZBQ0	ENSG00000119383
PTPA	5524		B7ZBP9	ENSG00000119383
ATP6V1E2	90423	Q96A05	A0A140VKA8	ENSG00000250565
PAAF1	80227		F5H3E9	ENSG00000175575
PTPA	5524		B7ZBP7	ENSG00000119383
TTLL13P	440307	A6NNM8		ENSG00000213471
PAAF1	80227	Q9BRP4	A0A024R5N4	ENSG00000175575
PTPA	5524		B4DDQ6	ENSG00000119383
TTLL13P	440307		A0A1W2PRM3	ENSG00000213471
TTLL13P	440307		A0A1W2PP44	ENSG00000213471
TTLL13P	440307		A0A286YFC2	ENSG00000213471
YTHDC1	91746	Q96MU7		ENSG00000083896
PAAF1	80227		F5H0F7	ENSG00000175575
AFDN	4301			ENSG00000130396
			H3BSA7	ENSG00000261147
PAAF1	80227		F5H5D4	ENSG00000175575
YTHDC1	91746		J3QR07	ENSG00000083896
PAAF1	80227		F5H0C4	ENSG00000175575
YTHDC1	91746		J3KRG5	ENSG00000083896
PAAF1	80227		H0YGB1	ENSG00000175575
AFDN	4301		E9PFY5	ENSG00000130396
YTHDC1	91746		J3KS01	ENSG00000083896
DNASE2	1777	O00115	A0A024R7F4	ENSG00000105612
YTHDC1	91746		J3KRW0	ENSG00000083896
AFDN	4301		Q5TIG5	ENSG00000130396
EIF3H		O15372	Q6IB98	ENSG00000147677
DNASE2	1777		K7ENE5	ENSG00000105612
DMTF1	9988	Q9Y222		ENSG00000135164
NGRN	51335	Q9NPE2		ENSG00000182768
AFDN	4301		J3KN01	ENSG00000130396
EIF3H			B3KS98	ENSG00000147677
NGRN	51335		A0A087WWE0	ENSG00000182768
DMTF1	9988		E7EPA0	ENSG00000135164
EIF3H			E5RJT0	ENSG00000147677
			A0A087WVE0	ENSG00000275674
RHOQ	23433	P17081	V9HWD0	ENSG00000119729
AFDN	4301	P55196		ENSG00000130396
EIF3H			E5RGU4	ENSG00000147677
RHOQ	23433		F8WET9	ENSG00000119729
EIF3H			E5RH59	ENSG00000147677
RHOQ	23433		H0YB40	ENSG00000119729
RHOQ	23433		E5RFZ3	ENSG00000119729
AFDN	4301		F8W9I4	ENSG00000130396
EIF3H			E5RFH0	ENSG00000147677
RHOQ	23433		H0YB93	ENSG00000119729
EIF3H			E5RHC7	ENSG00000147677
EIF3H			E5RFW7	ENSG00000147677
POGLUT1	56983	Q8NBL1		ENSG00000163389
DDX59	83479	Q5T1V6		ENSG00000118197
HOOK2	29911		A0A7I2V5Y2	ENSG00000095066
POGLUT1	56983		H7C5H0	ENSG00000163389
DDX59	83479		H0Y7Z8	ENSG00000118197
DNAJB13	374407	P59910		ENSG00000187726
DDX59	83479		Q5T1W1	ENSG00000118197
HOOK2	29911	Q96ED9		ENSG00000095066
POGLUT1	56983		B4DVA9	ENSG00000163389
DDX59	83479		H0Y6Y1	ENSG00000118197
DNAJB13	374407		H0YFX2	ENSG00000187726
TAC3	6866	Q9UHF0	A0A024RB47	ENSG00000166863
POGLUT1	56983		F8WEW4	ENSG00000163389
DDX59	83479		B7ZBU3	ENSG00000118197
DDX59	83479		B7ZBU4	ENSG00000118197
DDX59	83479		Q5T1V5	ENSG00000118197
HOOK2	29911		K7EJA7	ENSG00000095066
POGLUT1	56983		F8WDC4	ENSG00000163389
TAC3	6866	Q9UHF0	A0A024RB36	ENSG00000166863
NIBAN1	116496		H0Y7M9	ENSG00000135842
AFDN	4301		A8MQ02	ENSG00000130396
AFDN	4301		H0Y7R8	ENSG00000130396
AFDN	4301		H0YA98	ENSG00000130396
AFDN	4301		H0Y948	ENSG00000130396
HOOK2	29911		K7ENU5	ENSG00000095066
TRIM42		Q8IWZ5		ENSG00000155890
TAC3	6866	Q9UHF0	A0A024RB97	ENSG00000166863
HOOK2	29911		K7EJ48	ENSG00000095066
PKN3	29941	Q6P5Z2	A0A024R8D6	ENSG00000160447
AFDN	4301		H0Y8L4	ENSG00000130396
AFDN	4301		H0Y9I0	ENSG00000130396
AFDN	4301		H0Y8U8	ENSG00000130396
HOOK2	29911		K7EMR5	ENSG00000095066
HOOK2	29911		K7EK29	ENSG00000095066
NIBAN1	116496	Q9BZQ8		ENSG00000135842
HOOK2	29911		K7EMG7	ENSG00000095066
PIGF	5281	Q07326	Q6IB04	ENSG00000151665
HOOK2	29911		K7EJ65	ENSG00000095066
PIGF	5281		H7C392	ENSG00000151665
DMTF1	9988		C9K0L9	ENSG00000135164
PIGF	5281	Q07326		ENSG00000151665
SPG7	6687		A0A2R8Y4Y7	ENSG00000197912
SPG7	6687		A0A2R8YDQ1	ENSG00000197912
PIGF	5281		F8WEN5	ENSG00000151665
SPG7	6687		A0A2R8Y729	ENSG00000197912
PIGF	5281		E5RIN5	ENSG00000151665
SPG7	6687		H3BMP1	ENSG00000197912
UCP3	7352	P55916	A0A0S2Z4G5	ENSG00000175564
UCP3	7352	P55916		ENSG00000175564
ZDHHC12	84885		Q5T269	ENSG00000160446
UCP3	7352		F5H3N5	ENSG00000175564
ZDHHC12	84885	Q96GR4		ENSG00000160446
CRIPT	9419	Q9P021		ENSG00000119878
ZDHHC12	84885		Q5T266	ENSG00000160446
ZDHHC12	84885		X6RBN4	ENSG00000160446
AKAP7	9465	Q9P0M2		ENSG00000118507
AKAP7	9465			ENSG00000118507
AKAP7	9465		F5GXD1	ENSG00000118507
LHX4	89884	Q969G2	A0A0S2Z5S4	ENSG00000121454
DMTF1	9988		A0A1D5RMP8	ENSG00000135164
LHX4	89884		H0YKF4	ENSG00000121454
DMTF1	9988		C9J4F7	ENSG00000135164
AKAP7	9465		F5H4P9	ENSG00000118507
DMTF1	9988		F8VXY9	ENSG00000135164
AKAP7	9465		J3KN37	ENSG00000118507
DMTF1	9988		J3QLN9	ENSG00000135164
AKAP7	9465	O43687	Q2TAJ5	ENSG00000118507
DMTF1	9988		C9J8Y5	ENSG00000135164
DMTF1	9988		C9K0K9	ENSG00000135164
AKAP7	9465	O43687		ENSG00000118507
DMTF1	9988		C9JZZ6	ENSG00000135164
RNF146	81847		V9GYY4	ENSG00000118518
DMTF1	9988		C9JGT5	ENSG00000135164
RNF146	81847	Q9NTX7		ENSG00000118518
AGO3	192669		Q5TA56	ENSG00000126070
DMTF1	9988		C9JED5	ENSG00000135164
DMTF1	9988		C9JLR5	ENSG00000135164
RNF146	81847		A0A0G2JLL7	ENSG00000118518
COL14A1	7373		Q4G0W3	ENSG00000187955
DMTF1	9988		J3QLW3	ENSG00000135164
ZER1	10444	Q7Z7L7	A0A024R8B0	ENSG00000160445
NOTCH3	4854	Q9UM47		ENSG00000074181
DMTF1	9988		C9JVQ7	ENSG00000135164
NOTCH3	4854		M0QZN3	ENSG00000074181
ZER1	10444		X6RD87	ENSG00000160445
NOTCH3	4854		M0QX38	ENSG00000074181
DMTF1	9988		J3KRC1	ENSG00000135164
NOTCH3	4854		M0R3C9	ENSG00000074181
ZER1	10444		X6RC68	ENSG00000160445
DMTF1	9988		C9JFR2	ENSG00000135164
UGT1A9		O60656	Q5DSZ5	ENSG00000241119
GUCY1B1	2983		B7Z685	ENSG00000061918
DMTF1	9988		H7C388	ENSG00000135164
DMTF1	9988		J3QKU5	ENSG00000135164
AGO3	192669	Q9H9G7		ENSG00000126070
PPME1	51400	Q9Y570	A0A140VK39	ENSG00000214517
AGO3	192669		A0A0U1RR19	ENSG00000126070
PPME1	51400	Q9Y570		ENSG00000214517
FAH	2184		H0YLC7	ENSG00000103876
EPHX3	79852	Q9H6B9	A0A024R7F3	ENSG00000105131
CLDN15	24146	P56746		ENSG00000106404
OR10J5	127385	Q8NHC4	A0A126GV70	ENSG00000184155
EPHX3	79852		M0QX48	ENSG00000105131
GUCY1B1	2983		A0A494C1B9	ENSG00000061918
CACNA1G	8913		I3L2W8	ENSG00000006283
CACNA1G	8913		H0YAN0	ENSG00000006283
GUCY1B1	2983		E9PCN2	ENSG00000061918
CLDN15	24146		H7C2D7	ENSG00000106404
CLDN15	24146		C9J3Z2	ENSG00000106404
GUCY1B1	2983	Q02153		ENSG00000061918
CLDN15	24146		C9JHQ4	ENSG00000106404
GUCY1B1	2983		D6RC99	ENSG00000061918
CLDN15	24146		Q96FX9	ENSG00000106404
PPM1E	22843	Q8WY54		ENSG00000175175
TBC1D13	54662	Q9NVG8	A0A024R8C8	ENSG00000107021
SHKBP1	92799		M0QZF2	ENSG00000160410
TBC1D13	54662	Q9NVG8	A0A024R8B1	ENSG00000107021
TSGA13	114960	Q96PP4	A0A024R769	ENSG00000213265
MYO1A	4640	Q9UBC5		ENSG00000166866
TSGA13	114960		C9JIG7	ENSG00000213265
TSGA13	114960		C9JVS7	ENSG00000213265
KCNJ1	3758	P48048	A0A024R3K6	ENSG00000151704
ENDOG	2021	Q14249	E5KNL5	ENSG00000167136
MYO1A	4640		G3V342	ENSG00000166866
MYO1A	4640		G3V587	ENSG00000166866
MYO1A	4640		C9JU63	ENSG00000166866
KCNJ1	3758	P48048		ENSG00000151704
SPG7	6687		A0A2R8Y7N2	ENSG00000197912
SPG7	6687		A0A2R8Y6K2	ENSG00000197912
ZKSCAN5	23660	Q9Y2L8		ENSG00000196652
IL1RAP	3556	Q9NPH3		ENSG00000196083
POLD4	57804	Q9HCU8	A0A024R5D7	ENSG00000175482
FAH	2184	P16930	A0A384P5L6	ENSG00000103876
ZKSCAN5	23660		F8WBD4	ENSG00000196652
FAH	2184		B7Z4W2	ENSG00000103876
FAH	2184			ENSG00000103876
IL1RAP	3556		C9JT28	ENSG00000196083
UGT1A6	54578	P19224		ENSG00000167165
UGT1A6	54578		C9JMY5	ENSG00000167165
NEMP1	23306	O14524		ENSG00000166881
UGT1A6	54578		B5MCT4	ENSG00000167165
TOP2A	7153	P11388		ENSG00000131747
POLD4	57804		E9PL15	ENSG00000175482
TOP2A	7153		J3QR57	ENSG00000131747
SPG7	6687		A0A2R8YDU1	ENSG00000197912
IL1RAP	3556		C9J9W1	ENSG00000196083
UGT1A6	54578	P19224	Q5DSZ8	ENSG00000167165
NEMP1	23306		G3V5K2	ENSG00000166881
TOP2A	7153		J3KTB7	ENSG00000131747
SPG7	6687		A0A2R8Y632	ENSG00000197912
UGT1A6	54578		H7C5F8	ENSG00000167165
POLD4	57804	Q9HCU8		ENSG00000175482
SPG7	6687		A0A2R8YGV4	ENSG00000197912
SPG7	6687		A0A2R8YFW4	ENSG00000197912
COL14A1	7373	Q05707		ENSG00000187955
SPG7	6687		A0A2R8Y4L0	ENSG00000197912
SPG7	6687		A0A2R8YFJ7	ENSG00000197912
SPG7	6687		A0A2R8Y3M4	ENSG00000197912
IL1RAP	3556		C9J1D9	ENSG00000196083
			A0A087WWV3	ENSG00000256514
LAMC2	3918	Q13753		ENSG00000058085
SPG7	6687	Q9UQ90		ENSG00000197912
IL1RAP	3556		H7C3W4	ENSG00000196083
ECHDC1	55862	Q9NTX5		ENSG00000093144
SPG7	6687		A0A2R8YCU3	ENSG00000197912
SPG7	6687		A0A2R8YEH4	ENSG00000197912
FAH	2184		H3BNP8	ENSG00000103876
CLCF1	23529	Q9UBD9		ENSG00000175505
NAB2	4665	Q15742		ENSG00000166886
UGT1A1	54658	P22309	Q5DT03	ENSG00000241635
SPG7	6687		A0A2U3TZH1	ENSG00000197912
COL14A1	7373		H0YBB2	ENSG00000187955
UGT1A1	54658	P22309		ENSG00000241635
SPG7	6687		A0A2R8YDM8	ENSG00000197912
COL14A1	7373		J3QT83	ENSG00000187955
COL14A1	7373		J3QT75	ENSG00000187955
HJURP	55355		H7C0I6	ENSG00000123485
SPG7	6687		A0A2R8Y6Z7	ENSG00000197912
CTXND1	100996492	A0A1B0GTU2		ENSG00000259417
WDFY3	23001	Q8IZQ1	A0A024RDC2	ENSG00000163625
TMEM130	222865	Q8N3G9		ENSG00000166448
