Gene stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name
WBGene00011092	187657		Q21799	R07B7.8
WBGene00011092	187657		Q21799	R07B7.8
WBGene00011093	179659		Q21798	R07B7.9
WBGene00011093	179659		A5JYU3	R07B7.9
WBGene00011094	187658		Q21800	R07B7.10
WBGene00011095	179660		Q21801	gana-1
WBGene00011096	187659	Q21802		R07B7.12
WBGene00011096	187659		B2D6N1	R07B7.12
WBGene00011097	187660		Q21803	nhr-206
WBGene00011097	187660		N1NTC6	nhr-206
WBGene00011098	187661		Q21804	nhr-207
WBGene00011099	187662		Q21805	nhr-208
WBGene00011100	187663		Q21806	nhr-209
WBGene00011101	184224		G5EBW9	R07D5.2
WBGene00011102	181242		Q21810	R07E3.1
WBGene00011102	181242		Q2L6U9	R07E3.1
WBGene00011103	187676		Q21814	R07E3.2
WBGene00011104	187677	Q21808		cut-5
WBGene00011104	187677	Q21808		cut-5
WBGene00011105	187678		Q21809	R07E3.4
WBGene00011105	187678		Q21809	R07E3.4
WBGene00011106	181241		Q21812	acl-5
WBGene00011106	181241		Q1ZXU8	acl-5
WBGene00011107	181240		Q21811	R07E3.6
WBGene00011108	187679		Q21813	R07E3.7
WBGene00011108	187679		Q21813	R07E3.7
WBGene00011109	175574	Q21827		gpch-1
WBGene00011110	175573	Q21824		prdx-3
WBGene00011111	175571		Q21831	snfc-5
WBGene00011112	175568		Q21830	R07E5.4
WBGene00011113	187681		Q21825	R07E5.5
WBGene00011114	175569		Q21823	R07E5.6
WBGene00011115	175577		Q21821	R07E5.7
WBGene00011116	259501		Q21826	pdcd-2
WBGene00011116	259501		Q21826	pdcd-2
WBGene00011117	175576		Q21822	R07E5.11
WBGene00011119	259500	Q21828		mpc-1
WBGene00011120	175570		O62342	R07E5.15
WBGene00011121	3564897		Q7YWU4	R07E5.17
WBGene00011122	178025		G5ECS9	cpt-2
WBGene00011122	178025		G5EFE6	cpt-2
WBGene00011122	178025		A0A061AL65	cpt-2
WBGene00011123	187686		Q93931	nuaf-3
WBGene00011123	187686		B2MZC3	nuaf-3
WBGene00011124	178027		Q93932	sdz-27
WBGene00011127	187689		P90944	fbxb-79
WBGene00011128	178028		Q93934	adk-1
WBGene00011129	187690		Q93935	R07H5.9
WBGene00011130	187691		G5EFX5	zip-6
WBGene00011130	187691		G5EGQ7	zip-6
WBGene00011131	259596		Q8MYP7	R07H5.11
WBGene00011131	259596		L8E709	R07H5.11
WBGene00011132	179975		Q9U396	R08A2.1
WBGene00011133	187692		Q9U395	R08A2.2
WBGene00011134	179974		Q9U393	ssp-33
WBGene00011135	187693		Q9U392	fbxa-147
WBGene00011136	187694		Q9U394	R08A2.5
WBGene00011136	187694		L8E7Z4	R08A2.5
WBGene00011137	3565485		Q7YWU8	R08A2.7
WBGene00011139	181301		Q9XVW5	R08B4.3
WBGene00011140	259725		G5EFB6	R08B4.4
WBGene00011141	3565685		Q7YWW1	nlp-66
WBGene00011142	176266	P30640		bud-13
WBGene00011143	176267	P30641		rpap-2
WBGene00011144	176269	P30643		R08D7.4
WBGene00011144	176269	P30643		R08D7.4
WBGene00011144	176269		B2MZB2	R08D7.4
WBGene00011144	176269		B2MZB2	R08D7.4
WBGene00011145	187699	P30644		R08D7.5
WBGene00011146	176270	P30645		pde-2
WBGene00011146	176270	P30645		pde-2
WBGene00011147	187700	P30646		R08D7.7
WBGene00011147	187700	P30646		R08D7.7
WBGene00011150	187716		O17991	nhr-269
WBGene00011152	187722		Q21852	R09A8.1
WBGene00011152	187722		B5U8M1	R09A8.1
WBGene00011153	181409		Q21853	R09A8.2
WBGene00011154	187724		Q21856	R09A8.5
WBGene00011155	173070		O45712	rbm-3.1
WBGene00011156	173071		O45713	rbm-3.2
WBGene00011157	187731		Q21857	chil-15
WBGene00011158	187732		Q21858	chil-16
WBGene00011159	187733		Q21859	chil-17
WBGene00011161	187735		Q21861	chil-18
WBGene00011162	187736		Q21862	chil-19
WBGene00011164	174502		Q21864	chil-21
WBGene00011166	187738		Q21866	chil-22
WBGene00011167	187739		G5EBF8	chil-23
WBGene00011168	174501		Q21867	R09D1.12
WBGene00011169	187740		Q21868	R09D1.13
WBGene00011170	187741		Q9NAN7	R09D1.14
WBGene00011171	177920		Q21876	R09E10.1
WBGene00011171	177920		Q21876	R09E10.1
WBGene00011172	177919		Q21877	R09E10.2
WBGene00011173	177918		Q21872	acs-18
WBGene00011175	187743	Q21874		R09E10.5
WBGene00011176	177916		Q21871	R09E10.6
WBGene00011177	177917		Q9U391	R09E10.8
WBGene00011179	187755		Q21880	R09H10.1
WBGene00011180	187756		Q21881	R09H10.2
WBGene00011181	187757	Q21882		R09H10.3
WBGene00011181	187757	Q21882		R09H10.3
WBGene00011182	177952		Q21884	R09H10.5
WBGene00011183	3565342		Q7YTK4	R09H10.6
WBGene00011184	3565792		Q7YTK3	R09H10.7
WBGene00011185	179888		Q9XVK0	R10D12.1
WBGene00011186	187762		Q9XVJ9	clec-226
WBGene00011187	187763		P92009	R10D12.6
WBGene00011188	187764		Q9XVJ8	R10D12.7
WBGene00011189	259659		P92010	R10D12.8
WBGene00011190	187765		P92011	swt-6
WBGene00011191	187766		Q9XVK4	R10D12.10
WBGene00011192	187767		O17997	srh-24
WBGene00011193	179890		P92012	algn-13
WBGene00011194	179891		Q9XVJ7	R10D12.13
WBGene00011194	179891		Q9U385	R10D12.13
WBGene00011194	179891		Q9U386	R10D12.13
WBGene00011195	3565237	C6KRN1		sao-1
WBGene00011195	3565237	C6KRN1		sao-1
WBGene00011195	3565237	C6KRN1		sao-1
WBGene00011195	3565237	C6KRN1		sao-1
WBGene00011195	3565237		A0A486WV16	sao-1
WBGene00011195	3565237		A0A486WVM9	sao-1
WBGene00011196	187768		G5EDK9	R10D12.15
WBGene00011196	187768		N1NTG0	R10D12.15
WBGene00011197	259658		Q7YWV5	srw-145
WBGene00011197	259658		Q7YWV5	srw-145
WBGene00011198	175550		Q21899	R10E4.1
WBGene00011198	175550		Q21899	R10E4.1
WBGene00011200	187769		Q21901	R10E4.3
WBGene00011201	187770	P54137		nth-1
WBGene00011201	187770	P54137		nth-1
WBGene00011201	187770	P54137		nth-1
WBGene00011201	187770	P54137		nth-1
WBGene00011202	187771		Q21903	R10E4.6
WBGene00011203	187772		Q21904	R10E4.7
WBGene00011205	187773		Q21905	R10E4.9
WBGene00011206	175554		Q21907	R10E4.11
WBGene00011206	175554		D5MCP7	R10E4.11
WBGene00011206	175554		D5MCP8	R10E4.11
WBGene00011207	180194		O17998	R10E8.1
WBGene00011207	180194		O17998	R10E8.1
WBGene00011207	180194		O17998	R10E8.1
WBGene00011207	180194		O17998	R10E8.1
WBGene00011207	180194		O17998	R10E8.1
WBGene00011207	180194		O17998	R10E8.1
WBGene00011208	187774		O17999	R10E8.2
WBGene00011209	180192		Q9XUR7	R10E8.3
WBGene00011211	187776		Q9XUR8	R10E8.5
WBGene00011212	180195		Q9U384	R10E8.6
WBGene00011213	259680		Q8I4G7	R10E8.8
WBGene00011213	259680		Q8I4G7	R10E8.8
WBGene00011214	175513		Q21910	R10E9.2
WBGene00011215	187777		G5EC83	R10E9.3
WBGene00011215	187777		G5EER2	R10E9.3
WBGene00011216	176381	P34547		usp-46
WBGene00011216	176381	P34547		usp-46
WBGene00011217	187778	P34549		R10E11.5
WBGene00011217	187778		G3MTX4	R10E11.5
WBGene00011218	3565637	P34550		R10E11.6
WBGene00011218	3565637	P34550		R10E11.6
WBGene00011218	3565637	P34550		R10E11.6
WBGene00011219	187780	P34551		srxa-10
WBGene00011220	187781		P90945	R10E11.9
WBGene00011221	187782	P34553		R10E12.2
WBGene00011221	187782	P34553		R10E12.2
WBGene00011222	177930		Q21916	R10H10.3
WBGene00011223	187788		Q21914	R10H10.4
WBGene00011224	187789		Q21918	R10H10.6
WBGene00011225	177932		Q19378	R10H10.7
WBGene00011226	181692		O62347	slc-25A21
WBGene00011227	187790		O62346	nlp-67
WBGene00011228	187791		O62345	R11.3
WBGene00011229	181693		O62344	R11.4
WBGene00011230	172554	O45717		nud-2
WBGene00011231	172555		O02285	R11A5.3
WBGene00011232	172556		O02286	pck-2
WBGene00011232	172556		O02286	pck-2
WBGene00011232	172556		Q7JKI1	pck-2
WBGene00011232	172556		Q7JKI3	pck-2
WBGene00011232	172556		Q7JKI2	pck-2
WBGene00011234	187797		O45716	R11A5.6
WBGene00011235	172557	Q9XU75		suro-1
WBGene00011236	187798		Q21923	R11A8.1
WBGene00011236	187798		A0A486WUQ0	R11A8.1
WBGene00011237	177923	Q21924		gkow-1
WBGene00011238	187799		Q21922	ugt-59
WBGene00011239	177925		Q21925	pges-2
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927	Q21920		mask-1
WBGene00011240	177927		A0A061AJK8	mask-1
WBGene00011240	177927		A0A061AL89	mask-1
WBGene00011241	3565993		Q7YWW5	mpz-5
WBGene00011242	179738		Q7JLF4	R11D1.1
WBGene00011242	179738		Q21934	R11D1.1
WBGene00011242	179738		L8E955	R11D1.1
WBGene00011242	179738		L8EC35	R11D1.1
WBGene00011243	187803		Q21935	R11D1.2
WBGene00011244	187804		Q21932	R11D1.3
WBGene00011245	187805		Q21931	R11D1.4
WBGene00011246	187808		Q21933	R11D1.7
WBGene00011247	187809	Q21939		mrpl-49
WBGene00011248	179740		Q21938	R11D1.10
WBGene00011249	187819	Q21950		R11G10.2
WBGene00011250	179964		O45719	R11H6.2
WBGene00011251	187832		H9G345	glb-22
WBGene00011251	187832		H9G344	glb-22
WBGene00011251	187832		H9G343	glb-22
WBGene00011252	187833		O18002	R11H6.4
WBGene00011252	187833		H2L2K3	R11H6.4
WBGene00011252	187833		H2L2K2	R11H6.4
WBGene00011253	179965		O62349	R11H6.5
WBGene00011254	187844		O45720	R12G8.1
WBGene00011255	187847		Q21967	R12H7.4
WBGene00011257	187848		Q21972	npax-3
WBGene00011258	177975	Q21973		best-15
WBGene00011259	3565074		Q21970	miz-1
WBGene00011259	3565074		G1K845	miz-1
WBGene00011259	3565074		A0A061AE46	miz-1
WBGene00011260	187872	G5ED05		cnnm-5
WBGene00011261	179620		G5ECP0	nphp-4
WBGene00011262	179621		P90949	pho-8
WBGene00011263	179625		P90951	R13H4.5
WBGene00011264	187873		P90952	R13H4.6
WBGene00011264	187873		A0A486WVR8	R13H4.6
WBGene00011264	187873		A0A486WX02	R13H4.6
WBGene00011265	187874		P90946	R13H4.7
WBGene00011265	187874		G1K0Z2	R13H4.7
WBGene00011266	3565494		Q7YWV7	R13H4.8
WBGene00011267	187876		O18004	fbxb-85
WBGene00011268	176514		O18005	pde-12
WBGene00011269	176513		O18003	sbsp-1
WBGene00011269	176513		A0A1C3NSN4	sbsp-1
WBGene00011269	176513		A0A1C3NSJ0	sbsp-1
WBGene00011270	179630		Q22015	R31.2
WBGene00011270	179630		Q1NZ18	R31.2
WBGene00011270	179630		Q1NZ17	R31.2
WBGene00011270	179630		A5Z2T8	R31.2
WBGene00011271	3565030	Q22017		flad-1
WBGene00011271	3565030	Q22017		flad-1
WBGene00011271	3565030		I2HAD4	flad-1
WBGene00011271	3565030		I2HAD5	flad-1
WBGene00011272	174553	Q22018		dtmk-1
WBGene00011273	174554	Q22021		R53.4
WBGene00011274	174555		Q22020	R53.5
WBGene00011275	187885	Q22019		psf-1
WBGene00011276	174556		Q22022	aakg-5
WBGene00011276	174556		Q22022	aakg-5
WBGene00011276	174556		Q8I112	aakg-5
WBGene00011277	187886		G5EFL8	R53.8
WBGene00011278	175539		Q22029	R74.2
WBGene00011279	175542		G5EEW7	asd-1
WBGene00011279	175542		Q86G94	asd-1
WBGene00011279	175542		Q86G94	asd-1
WBGene00011279	175542		Q86G94	asd-1
WBGene00011279	175542		M1ZJT7	asd-1
WBGene00011280	187888	P50444		pelo-1
WBGene00011281	175543	Q22031		R74.7
WBGene00011282	175544		O45722	R74.8
WBGene00011282	175544		Q6BEV8	R74.8
WBGene00011283	179768		Q22033	ttbk-7
WBGene00011284	179769		Q22032	ttr-27
WBGene00011285	187889		Q22035	ttr-28
WBGene00011286	187890		Q22034	ttr-29
WBGene00011287	179767		Q8MPY8	glb-24
WBGene00011287	179767		E1B6T1	glb-24
WBGene00011287	179767		E1B6T2	glb-24
WBGene00011288	187891		Q21887	R102.1
WBGene00011289	177959		Q21888	R102.2
WBGene00011290	177960		Q21889	R102.3
WBGene00011291	177961	Q21890		R102.4
WBGene00011291	177961	Q21890		R102.4
WBGene00011291	177961	Q21890		R102.4
WBGene00011291	177961	Q21890		R102.4
WBGene00011291	177961		C6KRK8	R102.4
WBGene00011291	177961		C6KRK8	R102.4
WBGene00011291	177961		C6KRK8	R102.4
WBGene00011291	177961		C6KRK9	R102.4
WBGene00011292	177962	Q9U389		allo-1
WBGene00011292	177962	Q9U389		allo-1
WBGene00011293	187892		Q21892	R102.6
WBGene00011293	187892		Q21892	R102.6
WBGene00011293	187892		Q21892	R102.6
WBGene00011295	187894		Q9U388	R102.8
WBGene00011296	3565100		Q7YWV3	glb-21
WBGene00011297	3564803		Q6A4J7	R102.10
WBGene00011298	176277	P32740		R107.2
WBGene00011299	176278	P32742		ikke-1
WBGene00011299	176278	P32742		ikke-1
WBGene00011299	176278	P32742		ikke-1
WBGene00011299	176278	P32742		ikke-1
WBGene00011299	176278	P32742		ikke-1
WBGene00011300	176279	P32743		R107.5
WBGene00011300	176279	P32743		R107.5
WBGene00011302	174620		Q22003	R166.2
WBGene00011303	174621	Q22004		R166.3
WBGene00011304	174623	Q8I113		mnk-1
WBGene00011304	174623	Q8I113		mnk-1
WBGene00011304	174623	Q8I113		mnk-1
WBGene00011304	174623	Q8I113		mnk-1
WBGene00011305	179780		Q22009	hrg-9
WBGene00011306	179781		Q22013	R186.3
WBGene00011307	187919		G5EEV0	mpst-7
WBGene00011308	179783		Q95ZQ5	pnn-1
WBGene00011309	3565661		Q7YTL0	R186.8
WBGene00011309	3565661		Q7YTL0	R186.8
WBGene00011310	3565727		Q7YTK9	T01B4.3
WBGene00011311	174395		Q22046	T01B7.5
WBGene00011311	174395		Q22046	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011311	174395		Q58AA7	T01B7.5
WBGene00011312	174396		Q22047	trcs-2
WBGene00011313	187933		Q22048	T01B7.8
WBGene00011314	3565497		Q7YWU0	T01B7.9
WBGene00011315	187937	G5EGQ5		mbr-1
WBGene00011317	266948		Q8MPY7	T01C1.4
WBGene00011318	179995		Q22059	cdt-2
WBGene00011318	179995		Q22059	cdt-2
WBGene00011319	179996		Q22056	T01C3.2
WBGene00011320	179997		Q22055	T01C3.3
WBGene00011321	187940		Q22060	fil-1
WBGene00011322	187941		Q22057	irld-14
WBGene00011323	180000		Q22061	mut-15
WBGene00011323	180000		E1B6U1	mut-15
WBGene00011324	180001	Q22058		hrde-2
WBGene00011325	3565980		Q7YWW2	T01C3.11
WBGene00011325	3565980		F5GUD8	T01C3.11
WBGene00011326	179859		G5EEP6	T01D3.1
WBGene00011326	179859		H9G306	T01D3.1
WBGene00011327	179860	P90953		hlh-34
WBGene00011328	179861		Q7JL02	T01D3.3
WBGene00011328	179861		P90956	T01D3.3
WBGene00011328	179861		A0A486WY04	T01D3.3
WBGene00011329	179862		Q9XVJ5	zipt-9
WBGene00011330	179863		G5EDT4	T01D3.6
WBGene00011330	179863		G5EEP7	T01D3.6
WBGene00011331	174584		G5EF30	T01E8.1
WBGene00011333	174589	G5EG51		nrde-2
WBGene00011334	174588	P49391		mrps-14
WBGene00011335	259461		Q7YWV0	T01E8.8
WBGene00011336	3565635	Q7YWU9		ubxn-5
WBGene00011337	178058		O45723	T01G1.2
WBGene00011338	178060		G5EFY6	sec-31
WBGene00011339	180021		O18008	T01G5.1
WBGene00011340	187955		O18009	ugt-30
WBGene00011341	187959		O18011	T01G5.6
WBGene00011342	187960		O18012	T01G5.7
WBGene00011344	172609	P34692		T01G9.2
WBGene00011344	172609	P34692		T01G9.2
WBGene00011345	187968		Q22075	dma-1
WBGene00011348	174271		Q22088	T01H3.2
WBGene00011349	174270		Q22089	T01H3.3
WBGene00011350	174273		Q22090	perm-1
WBGene00011351	187969		Q22091	T01H3.5
WBGene00011352	172647	Q21734		rskn-1
WBGene00011352	172647	Q21734		rskn-1
WBGene00011352	172647	Q21734		rskn-1
WBGene00011352	172647	Q21734		rskn-1
WBGene00011352	172647		G5EE78	rskn-1
WBGene00011353	187970		Q93968	serr-1
WBGene00011354	187971		Q22079	lgc-13
WBGene00011355	187972		Q22080	lgc-14
WBGene00011356	187973		Q22081	lgc-15
WBGene00011358	187975		Q22083	lgc-16
WBGene00011359	187976		Q22085	lgc-17
WBGene00011360	187977		Q22084	lgc-18
WBGene00011361	181379		G5EFC7	lyst-1
WBGene00011362	179915		O01302	cest-1.1
WBGene00011363	187978		P92014	ocam-1
WBGene00011364	179914		P92016	cest-1.2
WBGene00011365	176305	Q03605		T02C1.1
WBGene00011366	176306		Q7YWU1	T02C1.2
WBGene00011367	192054		Q22092	snpc-3.4
WBGene00011368	175520		Q22093	tftc-5
WBGene00011371	187984		O45728	T02D1.4
WBGene00011372	24104836		A0A0K3AXD3	npr-26
WBGene00011372	24104836		A0A0K3AS23	npr-26
WBGene00011372	24104836		A0A0K3AUF0	npr-26
WBGene00011373	24104837		O45726	T02D1.7
WBGene00011374	259608		G5ECA7	T02D1.8
WBGene00011375	172605		O02293	T02E1.2
WBGene00011375	172605		O02293	T02E1.2
WBGene00011376	172604		Q4JFB7	gla-3
WBGene00011376	172604		O02289	gla-3
WBGene00011376	172604		B9WRT8	gla-3
WBGene00011378	187987		O02291	T02E1.6
WBGene00011379	187988	O45731		T02E1.7
WBGene00011380	3564953		G5EGG5	T02E1.8
WBGene00011380	3564953		G5EGI9	T02E1.8
WBGene00011381	179570		O18014	npr-25
WBGene00011382	179571		O45732	dop-5
WBGene00011382	179571		A0A486WU00	dop-5
WBGene00011383	179568		Q9U382	T02E9.5
WBGene00011383	179568		Q9U382	T02E9.5
WBGene00011386	187998		O62357	T02G6.3
WBGene00011387	187999		O62354	T02G6.4
WBGene00011388	173060		O62358	T02G6.5
WBGene00011388	173060		E1B6V7	T02G6.5
WBGene00011388	173060		E1B6V8	T02G6.5
WBGene00011388	173060		E1B6V9	T02G6.5
WBGene00011389	188000		O62359	T02G6.6
WBGene00011391	180368		Q9XTY5	mrps-12
WBGene00011392	180366		Q9XTY3	sbt-1
WBGene00011393	180364		Q9XTY7	T03D8.6
WBGene00011393	180364		B5BM47	T03D8.6
WBGene00011394	180363		Q9XTY0	T03D8.7
WBGene00011396	188016		Q9XU11	nhr-271
WBGene00011397	180112		O45740	T03E6.8
WBGene00011398	176762		Q9XVJ3	qdpr-1
WBGene00011399	176760	Q9XVJ2		T03F6.3
WBGene00011400	188023		O45741	T03F6.4
WBGene00011401	176759		Q8WQD3	T03F6.6
WBGene00011402	188027		Q22117	T03F7.5
WBGene00011403	188028		Q22118	T03F7.6
WBGene00011404	179564		Q9XVU9	T03F7.7
WBGene00011404	179564		Q8I4G3	T03F7.7
WBGene00011407	175613		Q22134	ppat-1
WBGene00011408	175614		Q22135	nifk-1
WBGene00011409	3565201		Q22137	T04A8.7
WBGene00011409	3565201		Q86G92	T04A8.7
WBGene00011410	259502		Q22144	T04A8.8
WBGene00011411	175617		Q22139	sel-13
WBGene00011412	188040		Q22140	mrpl-16
WBGene00011414	175619		Q22142	T04A8.13
WBGene00011415	175620		Q22145	him-18
WBGene00011416	188042		G5EG50	T04A11.1
WBGene00011417	188043		G5ECB5	T04A11.2
WBGene00011418	3565301	O18016		igdb-1
WBGene00011419	188044		G5EG50	T04A11.4
WBGene00011420	178200		G5ECB5	T04A11.5
WBGene00011422	177868		Q22147	T04B2.3
WBGene00011422	177868		Q1NZ27	T04B2.3
WBGene00011423	177869		G5EF58	ipla-7
WBGene00011423	177869		G5EF58	ipla-7
WBGene00011424	188051		D3KFT5	dhs-31
WBGene00011425	353431		Q86GC1	T04B2.7
WBGene00011426	188056		Q22154	T04C10.3
WBGene00011427	179531		A9UJP5	T04C12.1
WBGene00011428	179532		O45745	nlp-80
WBGene00011429	179530		Q7YWW4	T04C12.7
WBGene00011430	3565327		Q7YWW3	T04C12.8
WBGene00011431	173197		O18697	T04D3.1
WBGene00011432	173198		O02297	sdz-30
WBGene00011433	173200	O18696		pde-1
WBGene00011433	173200		B5BM35	pde-1
WBGene00011434	173201		O02299	T04D3.5
WBGene00011434	173201		O02299	T04D3.5
WBGene00011435	173199		Q95ZQ2	T04D3.8
WBGene00011436	179608		G5EE32	T04F3.1
WBGene00011436	179608		G5EGD0	T04F3.1
WBGene00011437	179609		Q22157	smoc-1
WBGene00011438	188063		Q22158	T04F3.3
WBGene00011439	188064		Q22159	T04F3.4
WBGene00011440	181353		Q22161	sfxn-1.5
WBGene00011441	181352		Q22162	T04F8.2
WBGene00011442	188065		Q22163	T04F8.3
WBGene00011443	188066		Q22164	cutl-11
WBGene00011444	181354		Q22167	noca-2
WBGene00011445	188067		Q22166	T04F8.7
WBGene00011445	188067		A6ZJ59	T04F8.7
WBGene00011445	188067		A6ZJ59	T04F8.7
WBGene00011445	188067		A6ZJ59	T04F8.7
WBGene00011446	181351		Q22168	T04F8.8
WBGene00011447	3565383		Q7YWV2	T04F8.9
WBGene00011449	179677		Q22174	T04H1.2
WBGene00011450	188071		Q22176	ttr-22
WBGene00011451	179679		Q22178	T04H1.5
WBGene00011452	188072	Q22180		ugt-55
WBGene00011453	188073	Q22181		ugt-56
WBGene00011454	188075		Q22187	lron-14
WBGene00011454	188075		H2L281	lron-14
WBGene00011456	188077		Q22189	T05A1.5
WBGene00011456	188077		Q2XN03	T05A1.5
WBGene00011458	188079		Q22200	irld-47
WBGene00011460	181272		Q22192	ttr-14
WBGene00011462	181273		P90958	vap-2
WBGene00011462	181273		A0A0K3AST9	vap-2
WBGene00011462	181273		A0A0K3AWG2	vap-2
WBGene00011463	188097		P90960	T05A10.6
WBGene00011464	174718		Q22215	T05B9.1
WBGene00011465	188109		Q22214	T05B9.2
WBGene00011465	188109		Q22214	T05B9.2
WBGene00011465	188109		A0A2C9C2R3	T05B9.2
WBGene00011465	188109		A0A2C9C2X5	T05B9.2
WBGene00011465	188109		A0A2C9C344	T05B9.2
WBGene00011466	188121		Q22223	T05C12.1
WBGene00011467	174316	Q22230		decr-1.3
WBGene00011468	188122		Q22225	T05C12.4
WBGene00011469	188123		Q22226	dylt-3
WBGene00011469	188123		Q22226	dylt-3
WBGene00011471	188124		Q22229	T05C12.8
WBGene00011472	188125		Q22231	T05C12.9
WBGene00011473	3565117		A0A2C9C345	T05C12.11
WBGene00011473	3565117		A0A2C9C3B6	T05C12.11
WBGene00011474	176788	P54216		aldo-1
WBGene00011475	188126		O45748	T05D4.2
WBGene00011476	176789		O45749	exc-12
WBGene00011478	176792		O45751	T05D4.5
WBGene00011479	188130		Q22234	clc-9
WBGene00011479	188130		B3GWC2	clc-9
WBGene00011480	178014	Q22235		enpl-1
WBGene00011480	178014	Q22235		enpl-1
WBGene00011480	178014	Q22235		enpl-1
WBGene00011481	178013	P49049		imp-2
WBGene00011482	188131	P49048		pigk-1
WBGene00011484	188133		Q22237	T05E11.8
WBGene00011485	188135		O45752	srbc-14
WBGene00011486	180135		Q9XUR6	T05E12.3
WBGene00011487	180136		O45754	T05E12.6
WBGene00011487	180136		A5JYX7	T05E12.6
WBGene00011488	172803	A5JYX8		nra-2
WBGene00011488	172803	A5JYX8		nra-2
WBGene00011489	172804		Q9XUR4	T05F1.2
WBGene00011490	172807		O18036	T05F1.4
WBGene00011491	172808		O18034	T05F1.5
WBGene00011491	172808		O18034	T05F1.5
WBGene00011492	188138		O18032	T05F1.7
WBGene00011493	172809		Q9XUR1	T05F1.8
WBGene00011493	172809		Q9XUR1	T05F1.8
WBGene00011494	188139		Q9XUR3	T05F1.9
WBGene00011495	172811		Q9XUQ9	T05F1.11
WBGene00011497	353385		Q8I4G2	T05F1.13
WBGene00011498	3565362	P34554		T05G5.1
WBGene00011498	3565362		G1K0V7	T05G5.1
WBGene00011499	188141	P34557		T05G5.4
WBGene00011500	176375	P34558		T05G5.5
WBGene00011500	176375		E5QCF6	T05G5.5
WBGene00011500	176375		E5QCF7	T05G5.5
WBGene00011500	176375		E5QCF8	T05G5.5
WBGene00011501	176379	P34560		rmd-1
WBGene00011501	176379	P34560		rmd-1
WBGene00011502	176377	P34561		vps-53
WBGene00011502	176377	P34561		vps-53
WBGene00011503	176378	P34562		gcc-2
WBGene00011503	176378	P34562		gcc-2
WBGene00011505	188142		G5EGQ2	pzf-1
WBGene00011505	188142		G5EGG3	pzf-1
WBGene00011506	188143		Q9XXK0	srbc-77
WBGene00011507	174290		Q22240	T05H10.1
WBGene00011508	174292	Q09347		T05H10.3
WBGene00011509	174293	Q09348		T05H10.4
WBGene00011509	174293		B7WN71	T05H10.4
WBGene00011510	3565996	P52899		pdha-1
WBGene00011510	3565996	P52899		pdha-1
WBGene00011510	3565996	P52899		pdha-1
WBGene00011510	3565996		Q8I111	pdha-1
WBGene00011511	174296	Q10003		gpcp-2
WBGene00011511	174296	Q10003		gpcp-2
WBGene00011512	188154	Q10004		T05H10.8
WBGene00011513	188165		O18043	fbxa-197
WBGene00011515	188167		K8ERN7	oac-42
WBGene00011515	188167		K8FDX6	oac-42
WBGene00011516	188168		O18038	T06C12.9
WBGene00011517	188169	O18037		cgt-1
WBGene00011518	188170		O18046	T06C12.11
WBGene00011519	188171		O18047	T06C12.12
WBGene00011520	188172	O18048		nhr-213
WBGene00011520	188172		L8E924	nhr-213
WBGene00011521	188173		O18039	T06C12.14
WBGene00011522	174709		G5ECB4	srap-1
WBGene00011522	174709		G5ECB3	srap-1
WBGene00011522	174709		G5EDB1	srap-1
WBGene00011522	174709		A0A5S9MNN4	srap-1
WBGene00011522	174709		A0A5S9MMS0	srap-1
WBGene00011522	174709		A0A5S9MPU7	srap-1
WBGene00011522	174709		A0A5S9MNG3	srap-1
WBGene00011522	174709		A0A5S9MRP0	srap-1
WBGene00011522	174709		A0A5S9MMA9	srap-1
WBGene00011522	174709		A0A5S9MMI0	srap-1
WBGene00011522	174709		A0A5S9MQJ1	srap-1
WBGene00011522	174709		A0A5S9MMB0	srap-1
WBGene00011523	174711		Q22249	T06D8.2
WBGene00011524	174710		Q22250	plpr-1
WBGene00011526	174712		Q22251	cox-15
WBGene00011527	174713	P53703		cchl-1
WBGene00011528	174714	Q22252		fndc-1
WBGene00011529	174716		Q22254	T06D8.9
WBGene00011529	174716		Q22254	T06D8.9
WBGene00011530	174717		G5ECK5	T06D8.10
WBGene00011531	172729		Q9U379	rsbp-1
WBGene00011531	172729		Q9U379	rsbp-1
WBGene00011531	172729		Q9U379	rsbp-1
